index,booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status,datetime 
20196,INN20197,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,99.9,0,4/12/2018,Canceled,2018-04-12
20197,INN20198,2,0,2,5,Meal Plan 1,0,Room_Type 4,92,Offline,0,0,0,52.0,0,3/5/2018,Not_Canceled,2018-03-05
20198,INN20199,0,2,2,2,Meal Plan 1,0,Room_Type 2,62,Online,0,0,0,96.23,0,9/4/2018,Canceled,2018-09-04
20199,INN20200,1,0,0,1,Not Selected,0,Room_Type 1,10,Online,0,0,0,98.1,0,4/14/2018,Not_Canceled,2018-04-14
20200,INN20201,2,0,0,1,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,105.3,1,7/12/2018,Not_Canceled,2018-07-12
20201,INN20202,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Offline,0,0,0,75.0,0,6/17/2018,Canceled,2018-06-17
20202,INN20203,3,0,1,2,Meal Plan 1,0,Room_Type 1,126,Online,0,0,0,100.73,1,7/25/2018,Not_Canceled,2018-07-25
20203,INN20204,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Offline,0,0,0,75.0,0,9/26/2018,Canceled,2018-09-26
20204,INN20205,2,0,2,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,91.67,0,12/27/2017,Not_Canceled,2017-12-27
20205,INN20206,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,84.0,0,9/26/2018,Not_Canceled,2018-09-26
20206,INN20207,2,0,0,3,Meal Plan 1,0,Room_Type 1,86,Online,0,0,0,81.86,1,12/30/2017,Not_Canceled,2017-12-30
20207,INN20208,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,123.5,0,4/24/2018,Not_Canceled,2018-04-24
20208,INN20209,1,0,2,1,Meal Plan 1,0,Room_Type 1,40,Corporate,1,0,1,67.0,0,3/13/2018,Not_Canceled,2018-03-13
20209,INN20210,2,0,0,3,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,162.67,1,3/24/2018,Not_Canceled,2018-03-24
20210,INN20211,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,Offline,0,0,0,82.0,0,9/17/2017,Not_Canceled,2017-09-17
20211,INN20212,2,0,1,2,Meal Plan 1,0,Room_Type 1,181,Online,0,0,0,118.0,2,5/23/2018,Canceled,2018-05-23
20212,INN20213,2,0,1,0,Not Selected,0,Room_Type 1,65,Online,0,0,0,72.09,1,10/30/2018,Canceled,2018-10-30
20213,INN20214,2,1,1,2,Meal Plan 1,0,Room_Type 1,9,Offline,0,0,0,95.0,1,6/17/2018,Not_Canceled,2018-06-17
20214,INN20215,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,6/6/2018,Not_Canceled,2018-06-06
20215,INN20216,2,0,1,2,Meal Plan 1,0,Room_Type 1,309,Offline,0,0,0,65.0,0,5/13/2018,Not_Canceled,2018-05-13
20216,INN20217,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,Offline,0,0,0,110.0,0,9/19/2018,Canceled,2018-09-19
20217,INN20218,2,0,0,4,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,58.9,1,8/26/2017,Canceled,2017-08-26
20218,INN20219,2,0,0,1,Not Selected,0,Room_Type 4,15,Online,0,0,0,115.0,2,9/16/2017,Not_Canceled,2017-09-16
20219,INN20220,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,Offline,0,0,0,140.0,0,6/2/2018,Not_Canceled,2018-06-02
20220,INN20221,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,40.0,0,3/9/2018,Not_Canceled,2018-03-09
20221,INN20222,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Offline,0,0,0,94.5,0,7/18/2017,Canceled,2017-07-18
20222,INN20223,2,0,0,2,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,96.3,1,4/13/2018,Canceled,2018-04-13
20223,INN20224,3,0,2,4,Meal Plan 1,0,Room_Type 4,144,Online,0,0,0,140.7,0,8/17/2018,Canceled,2018-08-17
20224,INN20225,2,1,1,3,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,135.9,1,8/1/2018,Not_Canceled,2018-08-01
20225,INN20226,2,0,0,3,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,87.3,1,3/10/2018,Not_Canceled,2018-03-10
20226,INN20227,2,0,2,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,95.0,0,6/19/2018,Not_Canceled,2018-06-19
20227,INN20228,2,0,2,3,Meal Plan 1,0,Room_Type 1,81,Offline,0,0,0,80.75,0,10/16/2018,Not_Canceled,2018-10-16
20228,INN20229,2,0,2,3,Meal Plan 1,0,Room_Type 1,303,Offline,0,0,0,78.0,0,8/19/2018,Canceled,2018-08-19
20229,INN20230,2,0,1,2,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,78.3,0,3/4/2018,Canceled,2018-03-04
20230,INN20231,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,11,65.0,1,11/21/2018,Not_Canceled,2018-11-21
20231,INN20232,2,0,0,2,Not Selected,0,Room_Type 1,51,Online,0,0,0,125.1,1,9/9/2018,Not_Canceled,2018-09-09
20232,INN20233,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,200.0,0,9/18/2017,Not_Canceled,2017-09-18
20233,INN20234,2,1,1,2,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,103.5,2,3/28/2018,Not_Canceled,2018-03-28
20234,INN20235,1,0,0,1,Not Selected,0,Room_Type 1,183,Online,0,0,0,98.1,0,10/11/2018,Canceled,2018-10-11
20235,INN20236,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,9/18/2017,Not_Canceled,2017-09-18
20236,INN20237,2,0,1,3,Meal Plan 1,0,Room_Type 1,147,Online,0,0,0,55.96,0,8/10/2017,Not_Canceled,2017-08-10
20237,INN20238,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,Corporate,0,0,0,65.0,0,11/29/2018,Not_Canceled,2018-11-29
20238,INN20239,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,Offline,0,0,0,66.0,0,1/23/2018,Not_Canceled,2018-01-23
20239,INN20240,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,90.0,0,11/11/2018,Not_Canceled,2018-11-11
20240,INN20241,2,0,1,0,Not Selected,0,Room_Type 1,2,Online,0,0,0,79.0,1,6/13/2018,Not_Canceled,2018-06-13
20241,INN20242,2,0,1,2,Meal Plan 2,0,Room_Type 1,224,Offline,0,0,0,102.25,0,8/8/2018,Canceled,2018-08-08
20242,INN20243,2,0,0,3,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,108.67,1,12/8/2018,Not_Canceled,2018-12-08
20243,INN20244,1,0,2,5,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,95.67,1,11/20/2017,Not_Canceled,2017-11-20
20244,INN20245,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,Offline,0,0,0,90.0,0,5/5/2018,Canceled,2018-05-05
20245,INN20246,1,0,0,2,Meal Plan 1,0,Room_Type 4,7,Offline,0,0,0,56.0,0,3/2/2018,Not_Canceled,2018-03-02
20246,INN20247,2,0,1,0,Not Selected,0,Room_Type 1,48,Online,0,0,0,80.1,0,3/28/2018,Not_Canceled,2018-03-28
20247,INN20248,1,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,74.14,0,5/16/2018,Not_Canceled,2018-05-16
20248,INN20249,2,0,2,3,Meal Plan 1,0,Room_Type 1,148,Online,0,0,0,99.45,0,5/6/2018,Not_Canceled,2018-05-06
20249,INN20250,2,0,0,4,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,128.01,1,10/12/2018,Not_Canceled,2018-10-12
20250,INN20251,2,0,1,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,91.0,2,6/13/2018,Not_Canceled,2018-06-13
20251,INN20252,1,0,0,3,Meal Plan 1,0,Room_Type 1,162,Offline,0,0,0,60.0,0,9/17/2017,Not_Canceled,2017-09-17
20252,INN20253,1,0,1,2,Meal Plan 1,0,Room_Type 1,20,Corporate,0,0,0,79.0,0,1/4/2018,Not_Canceled,2018-01-04
20253,INN20254,2,0,1,3,Meal Plan 1,0,Room_Type 4,61,Online,0,0,0,102.0,0,3/21/2018,Not_Canceled,2018-03-21
20254,INN20255,1,0,2,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,104.2,1,4/10/2018,Not_Canceled,2018-04-10
20255,INN20256,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,Offline,0,0,0,120.0,0,6/20/2018,Canceled,2018-06-20
20256,INN20257,2,0,0,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,81.9,0,3/17/2018,Not_Canceled,2018-03-17
20257,INN20258,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,Corporate,0,0,0,65.0,0,8/26/2017,Not_Canceled,2017-08-26
20258,INN20259,1,0,2,3,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,74.95,0,3/6/2018,Not_Canceled,2018-03-06
20259,INN20260,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,Corporate,1,1,10,65.0,1,7/4/2018,Not_Canceled,2018-07-04
20260,INN20261,2,0,1,3,Meal Plan 1,0,Room_Type 1,287,Online,0,0,0,100.3,0,9/29/2018,Canceled,2018-09-29
20261,INN20262,2,0,2,5,Not Selected,0,Room_Type 1,61,Online,0,0,0,95.66,1,9/1/2018,Not_Canceled,2018-09-01
20262,INN20263,2,0,0,4,Meal Plan 1,0,Room_Type 1,296,Offline,0,0,0,85.0,0,9/21/2018,Canceled,2018-09-21
20263,INN20264,2,0,0,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,107.1,2,10/20/2018,Not_Canceled,2018-10-20
20264,INN20265,2,0,1,0,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,108.0,1,2/21/2018,Not_Canceled,2018-02-21
20265,INN20266,3,0,1,1,Meal Plan 1,0,Room_Type 6,33,Online,0,0,0,215.55,3,10/3/2018,Not_Canceled,2018-10-03
20266,INN20267,1,0,0,0,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,0.0,0,6/7/2018,Not_Canceled,2018-06-07
20267,INN20268,2,2,0,2,Not Selected,0,Room_Type 6,2,Online,0,0,0,153.0,1,8/12/2017,Not_Canceled,2017-08-12
20268,INN20269,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,Online,1,1,0,126.0,0,10/4/2017,Not_Canceled,2017-10-04
20269,INN20270,2,0,1,2,Meal Plan 1,0,Room_Type 4,147,Online,0,0,0,132.3,0,10/7/2018,Not_Canceled,2018-10-07
20270,INN20271,2,0,1,0,Not Selected,0,Room_Type 1,180,Online,0,0,0,54.75,2,11/13/2018,Not_Canceled,2018-11-13
20271,INN20272,1,0,0,3,Meal Plan 2,0,Room_Type 1,34,Offline,0,0,0,177.33,0,9/23/2017,Not_Canceled,2017-09-23
20272,INN20273,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,Corporate,0,0,0,65.0,0,12/16/2017,Not_Canceled,2017-12-16
20273,INN20274,1,0,1,1,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,65.0,0,4/9/2018,Not_Canceled,2018-04-09
20274,INN20275,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,135.0,0,12/31/2017,Not_Canceled,2017-12-31
20275,INN20276,2,0,1,2,Not Selected,0,Room_Type 1,28,Online,0,0,0,109.33,0,8/29/2018,Canceled,2018-08-29
20276,INN20277,1,0,0,1,Not Selected,0,Room_Type 1,3,Online,0,0,0,119.0,0,4/28/2018,Not_Canceled,2018-04-28
20277,INN20278,1,0,0,1,Meal Plan 1,1,Room_Type 1,14,Corporate,1,0,9,88.0,1,11/23/2018,Not_Canceled,2018-11-23
20278,INN20279,2,0,1,1,Meal Plan 1,1,Room_Type 1,73,Online,0,0,0,135.9,0,6/11/2018,Not_Canceled,2018-06-11
20279,INN20280,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,10/13/2018,Not_Canceled,2018-10-13
20280,INN20281,2,0,2,2,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,137.6,0,5/21/2018,Canceled,2018-05-21
20281,INN20282,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,Offline,0,0,0,75.0,0,12/3/2017,Not_Canceled,2017-12-03
20282,INN20283,2,0,1,2,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,111.6,2,12/26/2018,Not_Canceled,2018-12-26
20283,INN20284,2,0,0,2,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,89.25,0,10/14/2017,Canceled,2017-10-14
20284,INN20285,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,100.0,0,6/5/2018,Canceled,2018-06-05
20285,INN20286,2,0,0,3,Meal Plan 1,0,Room_Type 5,166,Offline,0,0,0,130.0,0,11/1/2018,Canceled,2018-11-01
20286,INN20287,2,0,0,1,Not Selected,0,Room_Type 1,9,Online,0,0,0,89.0,0,4/19/2018,Canceled,2018-04-19
20287,INN20288,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled,2018-11-01
20288,INN20289,2,0,1,3,Meal Plan 1,0,Room_Type 1,192,Online,0,0,0,99.45,0,8/4/2018,Canceled,2018-08-04
20289,INN20290,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,80.0,0,4/4/2018,Canceled,2018-04-04
20290,INN20291,2,0,2,4,Not Selected,0,Room_Type 1,5,Online,0,0,0,79.33,0,11/17/2018,Canceled,2018-11-17
20291,INN20292,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled,2018-11-01
20292,INN20293,2,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,120.0,0,6/6/2018,Not_Canceled,2018-06-06
20293,INN20294,3,0,0,3,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,168.3,0,9/8/2018,Canceled,2018-09-08
20294,INN20295,3,0,1,2,Meal Plan 1,0,Room_Type 1,81,Offline,0,0,0,94.0,0,3/25/2018,Not_Canceled,2018-03-25
20295,INN20296,2,0,2,1,Meal Plan 1,1,Room_Type 4,14,Online,0,0,0,149.67,2,9/11/2018,Not_Canceled,2018-09-11
20296,INN20297,2,0,2,3,Meal Plan 1,0,Room_Type 1,156,Online,0,0,0,106.25,1,8/14/2018,Canceled,2018-08-14
20297,INN20298,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,Offline,0,0,0,70.0,0,12/29/2017,Not_Canceled,2017-12-29
20298,INN20299,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,Offline,0,0,0,65.0,0,1/3/2018,Not_Canceled,2018-01-03
20299,INN20300,2,2,1,0,Meal Plan 1,0,Room_Type 6,34,Online,0,0,0,207.9,1,8/21/2018,Not_Canceled,2018-08-21
20300,INN20301,2,0,2,5,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,95.81,0,6/26/2018,Canceled,2018-06-26
20301,INN20302,1,0,0,2,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,79.0,1,12/6/2018,Not_Canceled,2018-12-06
20302,INN20303,1,2,2,4,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,146.1,2,7/15/2018,Not_Canceled,2018-07-15
20303,INN20304,2,0,2,2,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,43.5,1,12/25/2017,Not_Canceled,2017-12-25
20304,INN20305,3,0,1,3,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,118.0,1,2/22/2018,Not_Canceled,2018-02-22
20305,INN20306,2,0,3,5,Meal Plan 1,0,Room_Type 1,86,Online,0,0,0,105.4,1,4/25/2018,Canceled,2018-04-25
20306,INN20307,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,5/31/2018,Canceled,2018-05-31
20307,INN20308,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,117.0,0,12/29/2017,Not_Canceled,2017-12-29
20308,INN20309,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,12/21/2017,Not_Canceled,2017-12-21
20309,INN20310,2,0,0,1,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,87.0,0,2/13/2018,Canceled,2018-02-13
20310,INN20311,2,0,2,3,Not Selected,0,Room_Type 1,308,Online,0,0,0,71.91,0,12/29/2018,Canceled,2018-12-29
20311,INN20312,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,139.0,1,9/20/2018,Not_Canceled,2018-09-20
20312,INN20313,2,0,0,4,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,97.02,0,10/6/2017,Not_Canceled,2017-10-06
20313,INN20314,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,Corporate,0,0,0,62.0,0,11/17/2017,Not_Canceled,2017-11-17
20314,INN20315,2,0,0,2,Meal Plan 1,0,Room_Type 1,148,Online,0,0,0,93.5,1,9/11/2017,Not_Canceled,2017-09-11
20315,INN20316,3,0,2,1,Meal Plan 1,1,Room_Type 4,23,Online,0,0,0,200.0,2,8/21/2018,Not_Canceled,2018-08-21
20316,INN20317,2,2,1,4,Meal Plan 1,0,Room_Type 6,26,Online,0,0,0,197.78,0,4/25/2018,Canceled,2018-04-25
20317,INN20318,1,0,0,1,Meal Plan 2,0,Room_Type 1,0,Offline,0,0,0,76.5,1,3/17/2018,Not_Canceled,2018-03-17
20318,INN20319,2,0,1,1,Not Selected,0,Room_Type 1,3,Online,0,0,0,101.68,1,7/4/2018,Not_Canceled,2018-07-04
20319,INN20320,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,126.0,0,9/27/2018,Not_Canceled,2018-09-27
20320,INN20321,3,0,0,4,Meal Plan 1,0,Room_Type 4,114,Online,0,0,0,150.45,0,6/15/2018,Not_Canceled,2018-06-15
20321,INN20322,2,0,1,2,Meal Plan 2,0,Room_Type 1,127,Online,0,0,0,128.88,2,6/17/2018,Not_Canceled,2018-06-17
20322,INN20323,2,0,2,5,Meal Plan 1,0,Room_Type 1,206,Online,0,0,0,102.85,1,10/6/2018,Canceled,2018-10-06
20323,INN20324,1,0,1,3,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,119.07,0,10/10/2018,Canceled,2018-10-10
20324,INN20325,2,1,0,2,Meal Plan 1,0,Room_Type 5,178,Offline,0,0,0,117.6,0,8/26/2018,Canceled,2018-08-26
20325,INN20326,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,Offline,0,0,0,88.5,0,10/23/2017,Not_Canceled,2017-10-23
20326,INN20327,3,0,2,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,172.0,2,3/26/2018,Not_Canceled,2018-03-26
20327,INN20328,2,0,0,1,Not Selected,0,Room_Type 1,46,Online,0,0,0,125.1,2,8/17/2018,Not_Canceled,2018-08-17
20328,INN20329,2,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,149.4,0,9/20/2018,Canceled,2018-09-20
20329,INN20330,1,0,1,0,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,107.1,1,10/16/2018,Canceled,2018-10-16
20330,INN20331,2,0,1,2,Meal Plan 1,0,Room_Type 4,166,Online,0,0,0,127.8,1,8/12/2018,Canceled,2018-08-12
20331,INN20332,1,0,2,2,Meal Plan 1,0,Room_Type 2,32,Online,0,0,0,124.25,2,9/16/2018,Not_Canceled,2018-09-16
20332,INN20333,2,0,1,2,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,143.7,1,8/5/2018,Not_Canceled,2018-08-05
20333,INN20334,2,0,2,2,Meal Plan 1,0,Room_Type 1,46,Offline,0,0,0,85.5,0,10/16/2018,Not_Canceled,2018-10-16
20334,INN20335,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,9/18/2017,Not_Canceled,2017-09-18
20335,INN20336,3,0,0,2,Meal Plan 1,0,Room_Type 4,94,Online,0,0,0,144.0,1,4/28/2018,Not_Canceled,2018-04-28
20336,INN20337,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,Offline,0,0,0,108.0,0,9/18/2017,Not_Canceled,2017-09-18
20337,INN20338,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,Offline,0,0,0,70.0,1,9/17/2017,Not_Canceled,2017-09-17
20338,INN20339,1,1,1,0,Meal Plan 1,0,Room_Type 1,39,Online,0,0,0,144.9,1,8/22/2018,Canceled,2018-08-22
20339,INN20340,2,0,2,1,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,47.5,1,4/23/2018,Not_Canceled,2018-04-23
20340,INN20341,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,Offline,0,0,0,58.0,1,3/12/2018,Not_Canceled,2018-03-12
20341,INN20342,2,0,1,3,Not Selected,0,Room_Type 1,161,Offline,0,0,0,59.5,0,10/31/2018,Not_Canceled,2018-10-31
20342,INN20343,2,0,0,2,Not Selected,0,Room_Type 1,73,Online,0,0,0,116.1,0,5/31/2018,Canceled,2018-05-31
20343,INN20344,2,0,0,2,Not Selected,0,Room_Type 1,212,Online,0,0,0,67.5,1,11/18/2018,Canceled,2018-11-18
20344,INN20345,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,1,0,2,0.0,1,9/17/2017,Not_Canceled,2017-09-17
20345,INN20346,2,0,1,2,Meal Plan 1,0,Room_Type 1,229,Online,0,0,0,96.3,1,8/5/2018,Not_Canceled,2018-08-05
20346,INN20347,2,0,1,4,Meal Plan 1,0,Room_Type 1,277,Online,0,0,0,100.3,0,9/12/2018,Canceled,2018-09-12
20347,INN20348,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,67.0,0,2/3/2018,Not_Canceled,2018-02-03
20348,INN20349,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,8/14/2017,Not_Canceled,2017-08-14
20349,INN20350,1,0,2,1,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,135.15,0,9/18/2018,Not_Canceled,2018-09-18
20350,INN20351,1,0,1,0,Meal Plan 1,0,Room_Type 1,54,Corporate,0,0,0,65.0,0,10/5/2017,Not_Canceled,2017-10-05
20351,INN20352,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,Offline,0,0,0,90.67,1,6/10/2018,Not_Canceled,2018-06-10
20352,INN20353,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,Offline,0,0,0,70.0,0,12/29/2018,Not_Canceled,2018-12-29
20353,INN20354,2,0,2,3,Meal Plan 1,0,Room_Type 2,26,Online,0,0,0,85.0,0,11/1/2017,Not_Canceled,2017-11-01
20354,INN20355,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,96.67,0,9/9/2018,Not_Canceled,2018-09-09
20355,INN20356,2,0,2,2,Not Selected,0,Room_Type 1,75,Online,0,0,0,74.8,1,12/2/2018,Not_Canceled,2018-12-02
20356,INN20357,2,0,1,0,Not Selected,0,Room_Type 1,59,Online,0,0,0,108.0,1,10/10/2018,Canceled,2018-10-10
20357,INN20358,2,1,1,0,Meal Plan 1,0,Room_Type 2,14,Complementary,1,0,5,0.0,1,9/12/2018,Not_Canceled,2018-09-12
20358,INN20359,2,0,0,3,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,80.3,1,2/4/2018,Not_Canceled,2018-02-04
20359,INN20360,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,117.9,1,4/8/2018,Not_Canceled,2018-04-08
20360,INN20361,1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,72.07,1,9/27/2018,Not_Canceled,2018-09-27
20361,INN20362,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,5/31/2018,Canceled,2018-05-31
20362,INN20363,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,101.0,0,3/3/2018,Canceled,2018-03-03
20363,INN20364,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,11/1/2018,Canceled,2018-11-01
20364,INN20365,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,5,76.0,0,1/21/2018,Not_Canceled,2018-01-21
20365,INN20366,2,0,0,2,Meal Plan 1,0,Room_Type 1,70,Offline,0,0,0,100.0,0,6/3/2018,Not_Canceled,2018-06-03
20366,INN20367,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,119.33,1,5/30/2018,Not_Canceled,2018-05-30
20367,INN20368,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,8/14/2017,Not_Canceled,2017-08-14
20368,INN20369,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,6/14/2018,Not_Canceled,2018-06-14
20369,INN20370,2,0,0,3,Meal Plan 1,1,Room_Type 1,9,Online,0,0,0,96.0,0,12/9/2017,Not_Canceled,2017-12-09
20370,INN20371,2,0,2,2,Meal Plan 1,0,Room_Type 1,242,Online,0,0,0,100.3,0,9/10/2018,Canceled,2018-09-10
20371,INN20372,2,0,0,2,Meal Plan 1,0,Room_Type 1,97,Online,0,0,0,96.3,2,4/8/2018,Not_Canceled,2018-04-08
20372,INN20373,2,0,0,1,Not Selected,0,Room_Type 1,82,Online,0,0,0,125.1,0,9/10/2018,Canceled,2018-09-10
20373,INN20374,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,8/14/2017,Not_Canceled,2017-08-14
20374,INN20375,2,0,2,5,Meal Plan 1,0,Room_Type 1,208,Online,0,0,0,90.95,0,7/31/2018,Canceled,2018-07-31
20375,INN20376,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,6/15/2018,Canceled,2018-06-15
20376,INN20377,3,0,2,3,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,156.24,2,9/25/2018,Not_Canceled,2018-09-25
20377,INN20378,2,0,0,2,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,81.08,1,4/12/2018,Not_Canceled,2018-04-12
20378,INN20379,2,0,0,2,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,154.0,0,11/30/2018,Not_Canceled,2018-11-30
20379,INN20380,2,0,0,3,Meal Plan 1,0,Room_Type 4,22,Offline,0,0,0,75.0,0,10/13/2017,Not_Canceled,2017-10-13
20380,INN20381,2,0,2,2,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,158.0,2,9/25/2018,Not_Canceled,2018-09-25
20381,INN20382,3,0,1,2,Meal Plan 1,0,Room_Type 1,159,Online,0,0,0,143.7,0,8/5/2018,Canceled,2018-08-05
20382,INN20383,2,0,2,2,Not Selected,0,Room_Type 1,208,Online,0,0,0,80.75,0,7/30/2018,Canceled,2018-07-30
20383,INN20384,2,0,1,1,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,131.0,1,4/23/2018,Not_Canceled,2018-04-23
20384,INN20385,2,0,2,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,80.75,1,4/9/2018,Not_Canceled,2018-04-09
