booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,room_type,lead_time,market_segment_type,average_price,special_requests,date_of_reservation,booking_status 
INN19352,2,0,2,2,Meal Plan 1,Room_Type 2,88,Online,112.01,1,2018-05-29,Not_Canceled
INN01453,2,0,1,0,Meal Plan 1,Room_Type 4,168,Online,132.3,3,2018-05-29,Not_Canceled
INN17460,2,0,2,1,Meal Plan 1,Room_Type 1,202,Offline,90.0,0,2018-05-29,Canceled
INN29849,2,0,1,0,Not Selected,Room_Type 1,5,Online,89.0,1,2018-05-29,Not_Canceled
INN30904,1,0,2,0,Meal Plan 1,Room_Type 4,2,Online,104.72,1,2018-05-29,Not_Canceled
INN07447,2,0,2,1,Meal Plan 1,Room_Type 1,205,Online,90.0,0,2018-05-29,Canceled
INN16230,2,0,2,1,Meal Plan 1,Room_Type 1,102,Offline,80.75,0,2018-05-29,Not_Canceled
INN01467,2,0,2,1,Meal Plan 1,Room_Type 1,140,Online,105.3,1,2018-05-29,Not_Canceled
INN08808,2,0,1,0,Meal Plan 1,Room_Type 1,13,Online,94.35,1,2018-05-29,Not_Canceled
INN12724,2,0,2,0,Meal Plan 1,Room_Type 1,48,Online,121.5,0,2018-05-29,Canceled
INN12875,0,2,2,2,Meal Plan 1,Room_Type 2,87,Online,112.01,1,2018-05-29,Not_Canceled
INN09128,2,0,2,2,Not Selected,Room_Type 1,72,Online,109.65,0,2018-05-29,Canceled
INN16292,2,0,2,0,Meal Plan 1,Room_Type 1,15,Online,111.0,0,2018-05-29,Canceled
INN07722,2,0,2,1,Meal Plan 1,Room_Type 1,107,Offline,80.75,1,2018-05-29,Canceled
INN03292,1,0,2,0,Meal Plan 1,Room_Type 1,9,Online,97.02,1,2018-05-29,Not_Canceled
INN01832,1,0,2,0,Meal Plan 1,Room_Type 1,12,Online,97.02,1,2018-05-29,Not_Canceled
INN07715,2,0,2,3,Meal Plan 2,Room_Type 4,8,Offline,120.95,0,2018-05-29,Not_Canceled
INN22868,2,0,3,5,Meal Plan 1,Room_Type 1,213,Offline,80.24,1,2018-05-29,Not_Canceled
INN08863,2,0,1,0,Not Selected,Room_Type 1,22,Online,109.0,2,2018-05-29,Not_Canceled
INN07692,2,2,2,2,Meal Plan 1,Room_Type 6,15,Online,166.6,2,2018-05-29,Not_Canceled
INN01338,2,0,2,1,Meal Plan 1,Room_Type 1,106,Offline,80.75,1,2018-05-29,Not_Canceled
INN01328,2,0,2,3,Meal Plan 1,Room_Type 1,21,Online,101.15,0,2018-05-29,Not_Canceled
INN03057,1,0,2,0,Meal Plan 1,Room_Type 1,12,Online,97.02,1,2018-05-29,Not_Canceled
INN03310,2,0,1,0,Meal Plan 1,Room_Type 1,10,Online,120.35,1,2018-05-29,Not_Canceled
INN15094,2,0,2,1,Meal Plan 1,Room_Type 1,205,Offline,90.0,0,2018-05-29,Canceled
INN33998,2,0,2,1,Meal Plan 1,Room_Type 1,205,Offline,90.0,0,2018-05-29,Canceled
INN22608,2,0,2,2,Meal Plan 1,Room_Type 1,27,Offline,80.75,1,2018-05-29,Not_Canceled
INN08338,3,0,1,0,Meal Plan 1,Room_Type 4,14,Online,147.0,1,2018-05-29,Not_Canceled
INN33287,2,1,2,0,Meal Plan 1,Room_Type 4,26,Online,153.5,2,2018-05-29,Not_Canceled
INN07202,2,0,2,3,Meal Plan 1,Room_Type 1,97,Offline,80.75,0,2018-05-29,Not_Canceled
INN03931,0,2,2,2,Meal Plan 1,Room_Type 2,87,Online,112.01,1,2018-05-29,Not_Canceled
INN25647,2,1,2,5,Not Selected,Room_Type 1,157,Online,72.15,1,2018-05-29,Not_Canceled
INN35767,3,0,1,0,Meal Plan 1,Room_Type 4,24,Online,159.0,2,2018-05-29,Not_Canceled
INN30222,2,0,2,1,Meal Plan 1,Room_Type 1,205,Offline,90.0,0,2018-05-29,Canceled
INN20005,2,0,2,1,Meal Plan 1,Room_Type 1,205,Offline,90.0,0,2018-05-29,Canceled
INN23868,2,0,2,1,Not Selected,Room_Type 1,89,Online,116.1,0,2018-05-29,Canceled
INN25617,2,0,2,2,Meal Plan 1,Room_Type 4,148,Online,108.16,1,2018-05-29,Not_Canceled
INN04800,2,0,2,1,Meal Plan 1,Room_Type 1,202,Online,90.0,0,2018-05-29,Canceled
INN22611,2,0,2,2,Meal Plan 1,Room_Type 1,18,Online,98.6,0,2018-05-29,Canceled
INN34126,1,0,1,3,Meal Plan 1,Room_Type 4,4,Online,124.1,1,2018-05-30,Not_Canceled
INN22945,2,0,1,1,Meal Plan 1,Room_Type 1,12,Online,111.35,3,2018-05-30,Not_Canceled
INN20367,1,0,1,2,Meal Plan 1,Room_Type 1,0,Online,119.33,1,2018-05-30,Not_Canceled
INN01111,1,0,1,2,Not Selected,Room_Type 1,13,Online,87.78,1,2018-05-30,Not_Canceled
INN04072,2,0,1,3,Meal Plan 1,Room_Type 1,71,Online,119.85,1,2018-05-30,Not_Canceled
INN30255,1,0,2,5,Not Selected,Room_Type 1,124,Online,78.95,0,2018-05-30,Not_Canceled
INN13276,2,0,1,2,Meal Plan 1,Room_Type 1,136,Online,105.6,1,2018-05-30,Canceled
INN21710,2,0,1,2,Not Selected,Room_Type 1,146,Online,94.8,1,2018-05-30,Canceled
INN24248,2,0,1,2,Meal Plan 1,Room_Type 4,17,Online,102.15,0,2018-05-30,Canceled
INN02093,2,0,1,0,Meal Plan 1,Room_Type 1,2,Online,131.0,0,2018-05-30,Not_Canceled
INN33498,2,0,1,3,Meal Plan 1,Room_Type 4,69,Online,102.1,1,2018-05-30,Not_Canceled
INN28728,1,0,1,1,Meal Plan 1,Room_Type 1,3,Corporate,65.0,0,2018-05-30,Not_Canceled
INN26253,2,0,1,3,Meal Plan 1,Room_Type 1,12,Corporate,111.35,0,2018-05-30,Not_Canceled
INN30171,1,0,1,0,Meal Plan 1,Room_Type 1,49,Online,121.5,1,2018-05-30,Not_Canceled
INN09190,2,0,1,1,Meal Plan 1,Room_Type 1,98,Offline,89.75,0,2018-05-30,Not_Canceled
INN31798,2,0,1,2,Meal Plan 1,Room_Type 1,25,Online,123.0,0,2018-05-30,Canceled
INN12061,2,0,1,4,Meal Plan 1,Room_Type 1,154,Offline,80.75,0,2018-05-30,Not_Canceled
INN22996,2,0,1,4,Meal Plan 1,Room_Type 1,141,Online,99.96,0,2018-05-30,Canceled
INN13250,2,0,1,2,Meal Plan 1,Room_Type 1,12,Online,100.87,0,2018-05-30,Canceled
INN09512,3,0,1,0,Meal Plan 1,Room_Type 4,7,Online,141.95,1,2018-05-30,Not_Canceled
INN27612,2,0,1,0,Not Selected,Room_Type 1,1,Online,119.0,1,2018-05-30,Not_Canceled
INN08203,2,0,1,3,Meal Plan 1,Room_Type 1,48,Offline,85.5,0,2018-05-30,Not_Canceled
INN34654,2,0,1,3,Meal Plan 1,Room_Type 1,12,Corporate,111.35,0,2018-05-30,Not_Canceled
INN21614,2,0,1,1,Not Selected,Room_Type 1,25,Online,109.0,1,2018-05-30,Not_Canceled
INN33101,1,0,1,2,Meal Plan 1,Room_Type 4,12,Online,112.42,0,2018-05-30,Canceled
INN17009,1,0,1,3,Meal Plan 1,Room_Type 1,11,Corporate,121.0,0,2018-05-30,Canceled
INN21060,2,0,1,1,Not Selected,Room_Type 1,130,Online,116.1,1,2018-05-30,Not_Canceled
INN02362,1,0,1,2,Meal Plan 1,Room_Type 1,55,Online,109.35,0,2018-05-30,Canceled
INN32482,2,0,1,1,Meal Plan 1,Room_Type 1,12,Online,120.35,2,2018-05-30,Not_Canceled
INN22002,2,0,1,4,Meal Plan 1,Room_Type 4,76,Online,132.6,2,2018-05-30,Not_Canceled
INN08518,2,0,1,3,Meal Plan 1,Room_Type 1,19,Online,100.73,0,2018-05-30,Not_Canceled
INN31737,1,0,1,0,Meal Plan 1,Room_Type 1,0,Corporate,65.0,0,2018-05-30,Not_Canceled
INN24689,2,1,1,1,Meal Plan 1,Room_Type 1,38,Online,170.1,0,2018-05-30,Canceled
INN24653,2,0,1,3,Meal Plan 1,Room_Type 1,22,Online,102.43,1,2018-05-30,Not_Canceled
INN05474,1,0,1,2,Meal Plan 1,Room_Type 1,55,Online,109.35,0,2018-05-30,Canceled
INN17952,2,0,1,2,Meal Plan 1,Room_Type 1,109,Offline,75.0,0,2018-05-30,Not_Canceled
INN07912,1,0,1,0,Meal Plan 1,Room_Type 1,12,Online,125.0,1,2018-05-30,Not_Canceled
INN08683,2,0,1,3,Meal Plan 1,Room_Type 1,18,Offline,80.75,0,2018-05-30,Not_Canceled
INN00051,1,0,2,5,Not Selected,Room_Type 1,124,Online,87.95,0,2018-05-30,Not_Canceled
INN34200,2,0,1,0,Meal Plan 1,Room_Type 1,14,Online,94.35,0,2018-05-30,Canceled
INN00411,2,0,1,3,Meal Plan 1,Room_Type 1,71,Online,119.85,1,2018-05-30,Not_Canceled
INN19020,1,0,1,2,Meal Plan 1,Room_Type 1,55,Online,109.35,0,2018-05-30,Canceled
INN29064,2,0,1,5,Meal Plan 1,Room_Type 5,134,Online,101.18,0,2018-05-30,Not_Canceled
INN17382,1,0,2,5,Meal Plan 1,Room_Type 4,14,Online,131.7,1,2018-05-30,Not_Canceled
INN05493,2,0,1,3,Meal Plan 1,Room_Type 1,14,Offline,80.75,0,2018-05-30,Not_Canceled
INN02404,1,0,1,2,Meal Plan 1,Room_Type 1,3,Corporate,65.0,0,2018-05-30,Not_Canceled
INN22832,2,0,1,3,Meal Plan 1,Room_Type 1,1,Online,111.35,1,2018-05-30,Not_Canceled
INN18320,2,0,1,3,Meal Plan 1,Room_Type 1,67,Offline,80.75,0,2018-05-30,Not_Canceled
INN06849,1,0,1,1,Meal Plan 1,Room_Type 1,5,Corporate,95.0,0,2018-05-30,Not_Canceled
INN22704,2,1,1,5,Meal Plan 1,Room_Type 1,122,Online,119.85,3,2018-05-30,Not_Canceled
INN09348,2,0,1,2,Meal Plan 1,Room_Type 4,6,Online,155.0,1,2018-05-30,Not_Canceled
INN00196,2,0,1,2,Meal Plan 1,Room_Type 1,92,Offline,101.52,0,2018-05-30,Not_Canceled
INN34078,2,0,2,5,Meal Plan 1,Room_Type 4,15,Online,128.84,0,2018-05-30,Canceled
INN09874,2,0,1,1,Not Selected,Room_Type 1,134,Online,94.5,0,2018-05-30,Not_Canceled
INN01468,2,0,1,2,Meal Plan 1,Room_Type 4,12,Online,112.42,0,2018-05-30,Canceled
INN33933,2,1,1,1,Meal Plan 1,Room_Type 1,14,Online,134.0,1,2018-05-30,Not_Canceled
INN06364,1,0,1,3,Meal Plan 1,Room_Type 1,47,Corporate,89.0,0,2018-05-30,Canceled
INN04048,2,0,1,3,Meal Plan 1,Room_Type 1,13,Online,85.32,0,2018-05-30,Not_Canceled
INN12483,1,0,1,2,Meal Plan 1,Room_Type 1,12,Online,97.02,0,2018-05-30,Canceled
INN28505,2,0,1,2,Meal Plan 1,Room_Type 4,20,Online,132.67,1,2018-05-30,Not_Canceled
INN32667,1,0,1,1,Meal Plan 1,Room_Type 1,7,Corporate,95.0,0,2018-05-30,Not_Canceled
INN31726,2,0,1,3,Meal Plan 1,Room_Type 1,212,Online,84.31,0,2018-05-30,Canceled
INN14548,2,0,1,2,Not Selected,Room_Type 1,53,Online,116.1,1,2018-05-30,Not_Canceled
INN17289,2,0,1,1,Not Selected,Room_Type 1,130,Online,116.1,1,2018-05-30,Not_Canceled
INN33463,2,0,1,3,Meal Plan 1,Room_Type 1,16,Online,100.73,1,2018-05-30,Not_Canceled
INN33731,2,0,1,3,Meal Plan 1,Room_Type 1,48,Offline,85.5,0,2018-05-30,Not_Canceled
INN06994,1,0,1,2,Meal Plan 1,Room_Type 4,17,Online,102.15,0,2018-05-30,Canceled
INN36266,2,0,1,3,Meal Plan 1,Room_Type 1,15,Online,100.73,0,2018-05-30,Not_Canceled
INN05203,2,0,1,2,Meal Plan 1,Room_Type 1,56,Online,126.9,1,2018-05-30,Not_Canceled
INN34981,2,0,1,3,Meal Plan 1,Room_Type 1,45,Offline,80.75,0,2018-05-30,Not_Canceled
INN09456,3,0,1,3,Meal Plan 1,Room_Type 4,11,Online,141.95,2,2018-05-30,Not_Canceled
INN10922,2,0,0,3,Not Selected,Room_Type 1,15,Online,109.0,0,2018-05-31,Canceled
INN20362,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN28831,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN16477,2,0,0,3,Meal Plan 1,Room_Type 1,8,Online,111.35,1,2018-05-31,Not_Canceled
INN23031,3,0,0,2,Meal Plan 1,Room_Type 4,17,Online,166.0,2,2018-05-31,Not_Canceled
INN27096,2,0,0,2,Meal Plan 1,Room_Type 1,54,Online,126.9,1,2018-05-31,Not_Canceled
INN03372,1,0,0,2,Meal Plan 1,Room_Type 1,6,Corporate,95.0,0,2018-05-31,Not_Canceled
INN35646,2,0,0,1,Meal Plan 1,Room_Type 1,9,Online,131.0,2,2018-05-31,Not_Canceled
INN32374,1,0,0,3,Meal Plan 1,Room_Type 1,6,Corporate,69.0,1,2018-05-31,Not_Canceled
INN33291,1,0,0,1,Meal Plan 1,Room_Type 1,4,Corporate,121.0,0,2018-05-31,Not_Canceled
INN18972,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN16861,2,0,0,4,Meal Plan 1,Room_Type 1,117,Online,87.67,1,2018-05-31,Not_Canceled
INN08596,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN04403,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN35630,2,0,0,2,Not Selected,Room_Type 1,1,Online,128.0,1,2018-05-31,Not_Canceled
INN00767,2,0,0,4,Meal Plan 1,Room_Type 4,24,Online,127.48,1,2018-05-31,Not_Canceled
INN19850,2,0,0,2,Not Selected,Room_Type 1,11,Online,119.0,1,2018-05-31,Canceled
INN17674,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN00664,1,0,0,3,Meal Plan 1,Room_Type 1,43,Online,115.5,0,2018-05-31,Not_Canceled
INN24929,1,0,0,3,Meal Plan 1,Room_Type 4,52,Online,140.4,0,2018-05-31,Not_Canceled
INN03342,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN28502,1,0,0,3,Meal Plan 1,Room_Type 1,14,Online,87.12,0,2018-05-31,Not_Canceled
INN02451,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN14055,2,0,0,3,Meal Plan 1,Room_Type 1,138,Online,105.9,1,2018-05-31,Not_Canceled
INN29019,2,0,0,5,Meal Plan 1,Room_Type 4,50,Online,149.4,1,2018-05-31,Not_Canceled
INN04837,2,0,0,3,Meal Plan 1,Room_Type 1,113,Offline,95.0,0,2018-05-31,Not_Canceled
INN02257,2,0,2,7,Not Selected,Room_Type 1,120,Online,109.65,1,2018-05-31,Canceled
INN17874,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN08560,2,0,0,4,Meal Plan 1,Room_Type 1,2,Online,118.76,0,2018-05-31,Not_Canceled
INN11001,1,0,0,3,Not Selected,Room_Type 1,15,Online,109.0,1,2018-05-31,Not_Canceled
INN27605,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN34463,2,0,0,4,Meal Plan 1,Room_Type 4,4,Online,132.08,1,2018-05-31,Not_Canceled
INN17962,2,0,0,2,Meal Plan 1,Room_Type 1,17,Online,121.0,1,2018-05-31,Not_Canceled
INN06756,2,0,0,2,Meal Plan 1,Room_Type 1,8,Online,111.35,1,2018-05-31,Not_Canceled
INN20853,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN09493,2,0,0,3,Meal Plan 1,Room_Type 1,116,Offline,75.0,0,2018-05-31,Not_Canceled
INN25474,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN08920,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN05461,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN07586,2,0,0,2,Not Selected,Room_Type 1,11,Online,119.0,1,2018-05-31,Canceled
INN25457,2,1,0,3,Meal Plan 1,Room_Type 1,21,Online,139.0,0,2018-05-31,Canceled
INN31672,2,0,0,3,Not Selected,Room_Type 1,15,Online,109.0,1,2018-05-31,Not_Canceled
INN29640,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN20343,2,0,0,2,Not Selected,Room_Type 1,73,Online,116.1,0,2018-05-31,Canceled
INN22105,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN03555,2,0,0,3,Meal Plan 1,Room_Type 1,12,Online,111.35,0,2018-05-31,Canceled
INN30023,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN01039,1,0,0,1,Meal Plan 1,Room_Type 1,12,Online,106.25,0,2018-05-31,Not_Canceled
INN20307,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN09497,2,0,0,2,Meal Plan 1,Room_Type 1,9,Online,111.35,2,2018-05-31,Not_Canceled
INN08478,1,0,0,2,Meal Plan 1,Room_Type 1,4,Corporate,121.0,0,2018-05-31,Not_Canceled
INN35041,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN34961,2,0,0,3,Not Selected,Room_Type 2,211,Online,68.69,0,2018-05-31,Canceled
INN25830,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN14443,2,0,0,2,Not Selected,Room_Type 1,5,Online,119.0,0,2018-05-31,Not_Canceled
INN21394,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN01001,2,0,0,4,Meal Plan 1,Room_Type 4,18,Online,112.8,0,2018-05-31,Canceled
INN33215,2,0,0,4,Meal Plan 1,Room_Type 4,25,Online,146.11,0,2018-05-31,Canceled
INN19175,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN34444,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN17264,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN00248,2,0,0,4,Meal Plan 1,Room_Type 4,18,Online,112.8,0,2018-05-31,Canceled
INN00902,2,1,0,3,Meal Plan 1,Room_Type 1,124,Online,143.1,1,2018-05-31,Canceled
INN32053,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN12911,1,0,0,1,Meal Plan 1,Room_Type 1,6,Corporate,65.0,0,2018-05-31,Not_Canceled
INN31809,2,0,0,2,Not Selected,Room_Type 1,53,Online,116.1,0,2018-05-31,Canceled
INN26896,0,2,0,3,Meal Plan 1,Room_Type 2,150,Online,95.82,1,2018-05-31,Not_Canceled
INN24848,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN30317,1,0,0,5,Meal Plan 1,Room_Type 4,52,Online,140.4,0,2018-05-31,Not_Canceled
INN25436,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN24849,2,0,0,2,Not Selected,Room_Type 1,44,Online,93.6,0,2018-05-31,Canceled
INN09681,1,0,0,3,Meal Plan 1,Room_Type 1,6,Online,125.0,0,2018-05-31,Canceled
INN29480,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN29502,2,0,2,5,Meal Plan 1,Room_Type 1,121,Online,119.85,1,2018-05-31,Not_Canceled
INN25615,2,1,0,5,Meal Plan 1,Room_Type 1,76,Online,135.15,0,2018-05-31,Canceled
INN00458,1,0,0,3,Not Selected,Room_Type 1,2,Online,87.78,0,2018-05-31,Not_Canceled
INN12694,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN19264,1,0,0,2,Not Selected,Room_Type 1,14,Online,80.08,0,2018-05-31,Not_Canceled
INN26994,2,0,0,4,Meal Plan 1,Room_Type 4,16,Online,134.7,0,2018-05-31,Not_Canceled
INN15212,1,0,0,2,Meal Plan 1,Room_Type 1,6,Corporate,95.0,0,2018-05-31,Not_Canceled
INN04406,2,0,0,3,Not Selected,Room_Type 2,211,Online,68.69,0,2018-05-31,Canceled
INN18427,1,0,0,3,Meal Plan 1,Room_Type 4,67,Online,140.4,1,2018-05-31,Not_Canceled
INN01746,1,0,0,2,Meal Plan 1,Room_Type 1,14,Online,97.75,1,2018-05-31,Not_Canceled
INN15016,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN13145,1,2,0,3,Not Selected,Room_Type 2,211,Online,91.36,1,2018-05-31,Canceled
INN04813,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN14354,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN20139,2,0,0,3,Meal Plan 1,Room_Type 4,67,Online,140.4,1,2018-05-31,Not_Canceled
INN23786,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN18638,2,0,0,3,Meal Plan 1,Room_Type 1,29,Online,82.61,1,2018-05-31,Not_Canceled
INN18992,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN12219,2,0,0,2,Not Selected,Room_Type 1,1,Online,119.0,1,2018-05-31,Not_Canceled
INN21064,2,0,0,2,Meal Plan 1,Room_Type 1,0,Online,105.75,1,2018-05-31,Not_Canceled
INN07126,2,0,0,2,Not Selected,Room_Type 1,22,Online,109.0,1,2018-05-31,Not_Canceled
INN22743,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN04590,2,0,0,3,Meal Plan 1,Room_Type 2,151,Online,95.82,0,2018-05-31,Canceled
INN09191,2,0,0,2,Not Selected,Room_Type 1,5,Online,119.0,0,2018-05-31,Not_Canceled
INN06656,2,1,0,1,Meal Plan 1,Room_Type 4,1,Online,155.0,2,2018-05-31,Not_Canceled
INN06269,1,0,0,2,Meal Plan 1,Room_Type 1,4,Corporate,121.0,0,2018-05-31,Not_Canceled
INN06902,1,0,0,1,Meal Plan 1,Room_Type 1,1,Online,125.0,0,2018-05-31,Not_Canceled
INN02351,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN23390,2,0,0,3,Meal Plan 1,Room_Type 1,10,Online,111.35,1,2018-05-31,Not_Canceled
INN27803,2,0,0,1,Meal Plan 1,Room_Type 1,9,Online,111.35,0,2018-05-31,Canceled
INN33949,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN21791,2,0,0,4,Meal Plan 1,Room_Type 4,24,Online,104.61,1,2018-05-31,Not_Canceled
INN22225,2,0,0,2,Not Selected,Room_Type 1,1,Online,128.0,1,2018-05-31,Not_Canceled
INN22885,1,0,0,3,Meal Plan 1,Room_Type 1,113,Corporate,100.0,0,2018-05-31,Canceled
INN12873,2,0,0,3,Meal Plan 1,Room_Type 1,9,Online,104.8,0,2018-05-31,Not_Canceled
INN06409,2,0,0,2,Meal Plan 1,Room_Type 4,148,Online,115.2,1,2018-06-01,Canceled
INN14069,3,0,0,2,Meal Plan 1,Room_Type 4,21,Online,157.0,0,2018-06-01,Canceled
INN07868,2,0,2,5,Meal Plan 1,Room_Type 1,119,Online,119.85,1,2018-06-01,Not_Canceled
INN16631,1,0,0,1,Meal Plan 1,Room_Type 1,1,Corporate,67.0,0,2018-06-01,Not_Canceled
INN06138,2,0,0,3,Meal Plan 1,Room_Type 1,111,Offline,96.67,0,2018-06-01,Not_Canceled
INN20074,2,0,0,1,Not Selected,Room_Type 1,0,Online,119.0,0,2018-06-01,Not_Canceled
INN20505,2,0,0,3,Meal Plan 1,Room_Type 4,56,Online,140.4,1,2018-06-01,Not_Canceled
INN31440,3,0,0,2,Meal Plan 1,Room_Type 4,11,Online,141.95,2,2018-06-01,Not_Canceled
INN08138,1,0,0,2,Meal Plan 1,Room_Type 1,38,Online,99.0,0,2018-06-01,Not_Canceled
INN18096,2,0,0,3,Meal Plan 1,Room_Type 4,58,Online,140.4,0,2018-06-01,Canceled
INN13843,2,0,0,1,Not Selected,Room_Type 1,36,Online,89.1,2,2018-06-01,Not_Canceled
INN32722,2,0,0,3,Not Selected,Room_Type 1,77,Online,116.1,0,2018-06-01,Canceled
INN09561,2,0,0,1,Not Selected,Room_Type 1,60,Online,116.1,0,2018-06-01,Canceled
INN03941,2,0,0,3,Meal Plan 1,Room_Type 1,114,Offline,75.0,1,2018-06-01,Not_Canceled
INN18139,1,0,0,4,Meal Plan 1,Room_Type 4,23,Online,137.65,1,2018-06-01,Not_Canceled
INN04886,1,0,0,3,Meal Plan 1,Room_Type 4,58,Online,140.4,0,2018-06-01,Canceled
INN09566,2,0,1,4,Meal Plan 1,Room_Type 4,17,Online,144.84,1,2018-06-01,Not_Canceled
INN13678,1,0,0,1,Meal Plan 1,Room_Type 1,8,Corporate,98.0,1,2018-06-01,Not_Canceled
INN13046,1,0,0,2,Not Selected,Room_Type 1,25,Online,104.0,1,2018-06-01,Not_Canceled
INN27159,2,0,0,1,Not Selected,Room_Type 1,38,Online,89.1,1,2018-06-01,Not_Canceled
INN29209,2,0,1,4,Meal Plan 1,Room_Type 4,142,Online,83.78,1,2018-06-01,Not_Canceled
INN14813,2,0,0,3,Meal Plan 1,Room_Type 1,114,Offline,75.0,1,2018-06-01,Not_Canceled
INN24499,2,0,0,3,Meal Plan 1,Room_Type 4,72,Online,108.11,0,2018-06-01,Not_Canceled
INN15788,2,0,0,3,Meal Plan 1,Room_Type 1,111,Offline,96.67,0,2018-06-01,Not_Canceled
INN23024,3,0,1,4,Meal Plan 1,Room_Type 4,71,Offline,115.6,0,2018-06-01,Canceled
INN20700,1,0,0,4,Meal Plan 1,Room_Type 4,92,Online,132.6,2,2018-06-01,Not_Canceled
INN28818,2,0,0,4,Meal Plan 1,Room_Type 4,101,Online,132.6,0,2018-06-01,Canceled
INN31032,2,0,0,1,Not Selected,Room_Type 1,1,Online,119.0,0,2018-06-01,Not_Canceled
INN35434,2,0,0,4,Meal Plan 1,Room_Type 4,112,Online,132.6,0,2018-06-01,Canceled
INN10057,3,0,1,4,Meal Plan 1,Room_Type 4,71,Offline,115.6,0,2018-06-01,Canceled
INN28079,2,0,1,4,Meal Plan 1,Room_Type 1,93,Online,127.15,0,2018-06-01,Not_Canceled
INN15930,2,2,0,4,Meal Plan 1,Room_Type 6,21,Online,175.95,2,2018-06-01,Not_Canceled
INN06923,3,0,0,4,Meal Plan 1,Room_Type 4,61,Online,159.3,1,2018-06-01,Canceled
INN05720,2,0,0,4,Meal Plan 1,Room_Type 4,16,Online,135.8,0,2018-06-01,Not_Canceled
INN31253,2,0,0,4,Meal Plan 1,Room_Type 1,15,Online,120.18,1,2018-06-01,Not_Canceled
