booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status 
INN19953,3,0,1,3,Meal Plan 1,0,Room_Type 4,154,Online,0,0,0,151.2,2,2018-10-17,Canceled
INN19955,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,115.0,1,2018-10-23,Canceled
INN19966,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,Offline,0,0,0,120.0,0,2018-10-10,Canceled
INN19976,3,0,0,2,Meal Plan 1,0,Room_Type 1,239,Online,0,0,0,128.7,0,2018-10-28,Canceled
INN19977,1,0,1,0,Not Selected,0,Room_Type 1,6,Online,0,0,0,88.0,1,2018-12-12,Not_Canceled
INN19978,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled
INN19982,2,0,2,1,Meal Plan 1,0,Room_Type 1,244,Online,0,0,0,68.25,1,2018-10-30,Not_Canceled
INN19987,2,0,0,2,Not Selected,0,Room_Type 1,17,Online,0,0,0,135.0,1,2018-10-07,Canceled
INN19998,2,0,2,3,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,89.59,1,2018-11-27,Not_Canceled
INN19999,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN20009,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Corporate,1,1,3,67.0,1,2018-11-24,Not_Canceled
INN20017,1,0,2,1,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,115.0,0,2018-10-15,Canceled
INN20020,2,0,0,2,Meal Plan 1,1,Room_Type 1,3,Online,0,0,0,131.0,2,2018-12-28,Not_Canceled
INN20026,2,0,2,5,Meal Plan 1,0,Room_Type 1,46,Offline,0,0,0,112.0,0,2018-10-31,Not_Canceled
INN20028,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,Online,0,0,0,106.2,0,2018-10-01,Canceled
INN20029,2,2,0,2,Meal Plan 1,0,Room_Type 6,11,Online,0,0,0,248.0,2,2018-09-20,Not_Canceled
INN20036,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,90.9,1,2018-10-27,Not_Canceled
INN20045,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,4,95.0,0,2018-10-17,Not_Canceled
INN20054,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,120.0,1,2018-10-10,Canceled
INN20057,2,1,1,3,Meal Plan 2,0,Room_Type 1,100,Online,0,0,0,132.08,0,2018-10-24,Not_Canceled
INN20067,3,0,2,4,Meal Plan 1,0,Room_Type 4,115,Online,0,0,0,151.2,0,2018-10-15,Canceled
INN20069,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,Offline,0,0,0,70.0,0,2018-12-29,Not_Canceled
INN20070,2,2,0,2,Meal Plan 1,0,Room_Type 6,33,Online,0,0,0,216.0,0,2018-10-05,Canceled
INN20072,2,0,1,3,Not Selected,0,Room_Type 1,16,Online,0,0,0,91.8,0,2018-12-29,Not_Canceled
INN20073,2,0,2,2,Meal Plan 1,0,Room_Type 1,153,Offline,0,0,0,81.0,0,2018-10-16,Not_Canceled
INN20079,2,0,0,2,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,93.6,1,2018-11-18,Canceled
INN20080,2,0,2,4,Meal Plan 1,0,Room_Type 1,139,Offline,0,0,0,68.0,0,2018-11-16,Canceled
INN20098,2,0,1,4,Meal Plan 2,0,Room_Type 4,42,Online,0,0,0,129.2,1,2018-11-14,Canceled
INN20103,2,1,1,4,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,94.35,2,2018-11-14,Not_Canceled
INN20112,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,Offline,0,0,0,90.0,0,2018-10-14,Canceled
INN20114,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,97.2,2,2018-11-04,Not_Canceled
INN20116,2,0,2,1,Not Selected,0,Room_Type 1,216,Online,0,0,0,67.5,0,2018-12-04,Canceled
INN20117,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN20120,2,0,2,0,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,104.0,0,2018-10-09,Not_Canceled
INN20125,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN20127,2,0,0,1,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,93.6,2,2018-12-07,Canceled
INN20129,2,0,2,2,Not Selected,0,Room_Type 1,52,Offline,0,0,0,76.5,0,2018-10-23,Not_Canceled
INN20131,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,Offline,0,0,0,90.67,1,2018-10-07,Not_Canceled
INN20136,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN20142,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,Offline,0,0,0,70.0,0,2018-12-29,Not_Canceled
INN20144,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,138.0,2,2018-12-30,Not_Canceled
INN20146,2,0,0,4,Meal Plan 1,0,Room_Type 1,29,Offline,0,0,0,70.0,0,2018-11-02,Not_Canceled
INN20148,2,0,2,7,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,68.07,1,2018-12-09,Not_Canceled
INN20151,2,0,1,2,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,104.0,0,2018-12-23,Not_Canceled
INN20157,2,0,2,4,Not Selected,0,Room_Type 1,74,Online,0,0,0,74.8,2,2018-11-19,Canceled
INN20160,2,0,2,2,Meal Plan 1,0,Room_Type 4,52,Online,0,0,0,122.4,1,2018-10-01,Not_Canceled
INN20163,2,2,2,1,Meal Plan 1,0,Room_Type 6,107,Online,0,0,0,156.6,1,2018-12-03,Canceled
INN20165,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,Online,0,0,0,202.0,0,2018-12-10,Not_Canceled
INN20172,2,1,0,3,Meal Plan 1,0,Room_Type 1,184,Online,0,0,0,125.1,0,2018-10-04,Canceled
INN20173,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,Offline,0,0,0,52.0,0,2018-12-09,Not_Canceled
INN20180,2,0,0,4,Meal Plan 1,0,Room_Type 1,151,Online,0,0,0,90.9,1,2018-10-25,Not_Canceled
INN20185,2,0,1,2,Meal Plan 1,0,Room_Type 1,114,Online,0,0,0,135.9,2,2018-09-23,Not_Canceled
INN20187,2,0,2,4,Not Selected,0,Room_Type 1,131,Online,0,0,0,85.27,1,2018-11-13,Canceled
INN20194,2,0,2,3,Not Selected,0,Room_Type 1,56,Online,0,0,0,74.8,1,2018-11-12,Not_Canceled
INN20204,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Offline,0,0,0,75.0,0,2018-09-26,Canceled
INN20206,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,84.0,0,2018-09-26,Not_Canceled
INN20213,2,0,1,0,Not Selected,0,Room_Type 1,65,Online,0,0,0,72.09,1,2018-10-30,Canceled
INN20228,2,0,2,3,Meal Plan 1,0,Room_Type 1,81,Offline,0,0,0,80.75,0,2018-10-16,Not_Canceled
INN20231,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,11,65.0,1,2018-11-21,Not_Canceled
INN20235,1,0,0,1,Not Selected,0,Room_Type 1,183,Online,0,0,0,98.1,0,2018-10-11,Canceled
INN20238,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,Corporate,0,0,0,65.0,0,2018-11-29,Not_Canceled
INN20240,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,90.0,0,2018-11-11,Not_Canceled
INN20243,2,0,0,3,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,108.67,1,2018-12-08,Not_Canceled
INN20250,2,0,0,4,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,128.01,1,2018-10-12,Not_Canceled
INN20261,2,0,1,3,Meal Plan 1,0,Room_Type 1,287,Online,0,0,0,100.3,0,2018-09-29,Canceled
INN20263,2,0,0,4,Meal Plan 1,0,Room_Type 1,296,Offline,0,0,0,85.0,0,2018-09-21,Canceled
INN20264,2,0,0,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,107.1,2,2018-10-20,Not_Canceled
INN20266,3,0,1,1,Meal Plan 1,0,Room_Type 6,33,Online,0,0,0,215.55,3,2018-10-03,Not_Canceled
INN20270,2,0,1,2,Meal Plan 1,0,Room_Type 4,147,Online,0,0,0,132.3,0,2018-10-07,Not_Canceled
INN20271,2,0,1,0,Not Selected,0,Room_Type 1,180,Online,0,0,0,54.75,2,2018-11-13,Not_Canceled
INN20278,1,0,0,1,Meal Plan 1,1,Room_Type 1,14,Corporate,1,0,9,88.0,1,2018-11-23,Not_Canceled
INN20280,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN20283,2,0,1,2,Meal Plan 1,0,Room_Type 4,64,Online,0,0,0,111.6,2,2018-12-26,Not_Canceled
INN20286,2,0,0,3,Meal Plan 1,0,Room_Type 5,166,Offline,0,0,0,130.0,0,2018-11-01,Canceled
INN20288,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN20291,2,0,2,4,Not Selected,0,Room_Type 1,5,Online,0,0,0,79.33,0,2018-11-17,Canceled
INN20292,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN20302,1,0,0,2,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,79.0,1,2018-12-06,Not_Canceled
INN20311,2,0,2,3,Not Selected,0,Room_Type 1,308,Online,0,0,0,71.91,0,2018-12-29,Canceled
INN20312,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,139.0,1,2018-09-20,Not_Canceled
INN20320,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,126.0,0,2018-09-27,Not_Canceled
INN20323,2,0,2,5,Meal Plan 1,0,Room_Type 1,206,Online,0,0,0,102.85,1,2018-10-06,Canceled
INN20324,1,0,1,3,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,119.07,0,2018-10-10,Canceled
INN20329,2,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,149.4,0,2018-09-20,Canceled
INN20330,1,0,1,0,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,107.1,1,2018-10-16,Canceled
INN20334,2,0,2,2,Meal Plan 1,0,Room_Type 1,46,Offline,0,0,0,85.5,0,2018-10-16,Not_Canceled
INN20342,2,0,1,3,Not Selected,0,Room_Type 1,161,Offline,0,0,0,59.5,0,2018-10-31,Not_Canceled
INN20344,2,0,0,2,Not Selected,0,Room_Type 1,212,Online,0,0,0,67.5,1,2018-11-18,Canceled
INN20353,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,Offline,0,0,0,70.0,0,2018-12-29,Not_Canceled
INN20356,2,0,2,2,Not Selected,0,Room_Type 1,75,Online,0,0,0,74.8,1,2018-12-02,Not_Canceled
INN20357,2,0,1,0,Not Selected,0,Room_Type 1,59,Online,0,0,0,108.0,1,2018-10-10,Canceled
INN20361,1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,72.07,1,2018-09-27,Not_Canceled
INN20364,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN20377,3,0,2,3,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,156.24,2,2018-09-25,Not_Canceled
INN20379,2,0,0,2,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,154.0,0,2018-11-30,Not_Canceled
INN20381,2,0,2,2,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,158.0,2,2018-09-25,Not_Canceled
INN20389,3,0,1,3,Meal Plan 1,0,Room_Type 4,281,Online,0,0,0,126.3,0,2018-10-03,Canceled
INN20392,2,0,2,1,Meal Plan 1,0,Room_Type 4,135,Offline,0,0,0,78.65,0,2018-10-30,Not_Canceled
INN20401,2,0,0,2,Meal Plan 1,0,Room_Type 5,7,Offline,0,0,0,176.0,0,2018-09-30,Not_Canceled
INN20412,2,1,0,2,Meal Plan 1,0,Room_Type 1,62,Online,0,0,0,118.8,2,2018-12-08,Not_Canceled
INN20413,3,0,2,2,Meal Plan 1,0,Room_Type 1,210,Offline,0,0,0,105.4,0,2018-10-21,Canceled
INN20414,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,70.0,0,2018-12-16,Not_Canceled
INN20415,2,0,2,2,Meal Plan 1,1,Room_Type 4,8,Online,0,0,0,179.0,2,2018-10-07,Not_Canceled
INN20417,2,0,0,4,Not Selected,0,Room_Type 1,89,Online,0,0,0,57.6,0,2018-11-16,Canceled
INN20421,2,0,1,2,Meal Plan 2,0,Room_Type 1,57,Online,0,0,0,127.8,0,2018-11-21,Canceled
INN20422,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,Online,0,0,0,115.2,0,2018-10-01,Canceled
INN20425,3,0,2,4,Meal Plan 1,0,Room_Type 4,39,Online,0,0,0,124.67,0,2018-11-12,Canceled
INN20426,2,0,1,2,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,75.0,1,2018-12-30,Not_Canceled
INN20428,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,93.6,0,2018-12-20,Canceled
INN20437,2,1,0,5,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,135.0,0,2018-10-11,Canceled
INN20438,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN20442,2,0,0,4,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,102.0,1,2018-11-01,Canceled
INN20445,3,0,1,1,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,168.3,0,2018-09-24,Canceled
INN20446,2,0,0,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,88.0,0,2018-12-01,Not_Canceled
INN20448,2,0,1,3,Not Selected,0,Room_Type 1,33,Online,0,0,0,57.6,3,2018-12-01,Not_Canceled
INN20451,2,0,0,3,Not Selected,0,Room_Type 1,41,Online,0,0,0,66.88,0,2018-12-01,Not_Canceled
INN20452,1,0,1,4,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,120.7,1,2018-12-21,Not_Canceled
INN20465,2,0,0,1,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,116.1,2,2018-10-28,Not_Canceled
INN20467,2,0,2,3,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,90.78,1,2018-12-08,Not_Canceled
INN20468,2,0,1,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,88.4,1,2018-12-12,Not_Canceled
INN20469,3,0,0,2,Meal Plan 1,0,Room_Type 4,185,Online,0,0,0,128.7,2,2018-10-20,Canceled
INN20482,3,0,3,8,Meal Plan 1,0,Room_Type 4,190,Online,0,0,0,117.45,0,2018-12-22,Not_Canceled
INN20487,2,0,2,1,Not Selected,0,Room_Type 1,27,Online,0,0,0,110.0,1,2018-10-29,Not_Canceled
INN20488,3,0,0,2,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,126.0,3,2018-11-18,Not_Canceled
INN20490,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,Aviation,0,0,0,110.0,0,2018-09-30,Canceled
INN20494,2,0,2,2,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,89.89,1,2018-12-03,Not_Canceled
INN20497,2,0,0,3,Meal Plan 1,0,Room_Type 1,72,Offline,0,0,0,95.0,0,2018-09-21,Not_Canceled
INN20500,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,115.0,1,2018-10-14,Canceled
INN20502,2,0,2,2,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,88.4,1,2018-12-02,Not_Canceled
INN20511,1,0,1,1,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,150.0,0,2018-11-07,Canceled
INN20512,2,1,2,3,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,119.36,3,2018-12-30,Not_Canceled
INN20514,2,0,1,3,Meal Plan 1,0,Room_Type 1,237,Online,0,0,0,87.67,2,2018-09-22,Not_Canceled
INN20518,1,0,0,3,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,75.0,0,2018-11-16,Not_Canceled
INN20520,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,Offline,0,0,0,52.0,0,2018-11-18,Canceled
INN20523,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,110.0,0,2018-10-01,Canceled
INN20526,1,0,0,1,Meal Plan 2,0,Room_Type 1,62,Offline,0,0,0,75.0,0,2018-09-21,Not_Canceled
INN20528,1,0,0,3,Meal Plan 1,0,Room_Type 1,174,Offline,0,0,0,95.67,0,2018-09-22,Not_Canceled
INN20532,2,2,1,2,Meal Plan 1,0,Room_Type 7,52,Online,0,0,0,192.59,1,2018-10-28,Not_Canceled
INN20540,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,72.0,0,2018-11-04,Not_Canceled
INN20550,2,0,2,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,104.0,0,2018-12-03,Canceled
INN20561,2,0,1,2,Not Selected,0,Room_Type 1,121,Online,0,0,0,79.2,0,2018-11-14,Canceled
INN20564,3,0,1,1,Meal Plan 1,0,Room_Type 4,267,Online,0,0,0,121.5,0,2018-12-31,Not_Canceled
INN20568,2,0,1,0,Not Selected,0,Room_Type 1,104,Online,0,0,0,108.0,1,2018-10-09,Canceled
INN20571,2,0,2,5,Meal Plan 1,0,Room_Type 1,84,Online,0,0,0,88.4,1,2018-11-29,Canceled
INN20574,2,0,0,3,Not Selected,0,Room_Type 1,9,Online,0,0,0,155.0,1,2018-11-09,Not_Canceled
INN20584,1,0,2,2,Meal Plan 1,0,Room_Type 1,54,Offline,0,0,0,66.5,0,2018-10-16,Not_Canceled
INN20586,2,0,1,3,Not Selected,0,Room_Type 1,77,Online,0,0,0,74.8,3,2018-11-17,Not_Canceled
INN20588,1,0,1,1,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,96.0,0,2018-12-24,Canceled
INN20591,3,0,1,2,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,140.0,1,2018-12-19,Canceled
INN20608,2,0,1,3,Meal Plan 1,0,Room_Type 4,98,Online,0,0,0,132.3,1,2018-10-10,Not_Canceled
INN20617,1,0,1,3,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,186.0,2,2018-11-07,Not_Canceled
INN20618,2,0,0,2,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,102.6,1,2018-11-18,Canceled
INN20619,2,0,0,4,Not Selected,0,Room_Type 1,214,Online,0,0,0,92.65,0,2018-10-04,Canceled
INN20620,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,Offline,0,0,0,96.67,0,2018-10-04,Not_Canceled
INN20621,2,0,1,3,Meal Plan 1,0,Room_Type 1,287,Online,0,0,0,100.3,0,2018-09-29,Canceled
INN20627,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,105.0,0,2018-12-05,Not_Canceled
INN20630,2,0,2,5,Meal Plan 1,0,Room_Type 4,238,Online,0,0,0,132.6,1,2018-10-04,Canceled
INN20632,3,0,0,2,Meal Plan 1,0,Room_Type 1,214,Offline,0,0,0,105.4,0,2018-10-25,Canceled
INN20641,2,1,2,3,Meal Plan 1,0,Room_Type 1,236,Online,0,0,0,106.25,2,2018-10-20,Canceled
INN20647,1,0,4,6,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,148.91,1,2018-11-05,Canceled
INN20650,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,95.67,0,2018-09-22,Not_Canceled
INN20660,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,90.0,1,2018-11-25,Not_Canceled
INN20666,1,0,1,2,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,96.0,2,2018-12-02,Not_Canceled
INN20668,2,0,0,2,Meal Plan 1,0,Room_Type 1,267,Offline,0,0,0,80.75,0,2018-10-25,Not_Canceled
INN20669,1,0,2,3,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,132.89,1,2018-11-06,Not_Canceled
INN20670,2,0,1,2,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,96.0,1,2018-11-11,Not_Canceled
INN20676,2,0,0,2,Not Selected,0,Room_Type 1,17,Online,0,0,0,135.0,1,2018-10-07,Not_Canceled
INN20688,2,0,1,4,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,88.4,2,2018-12-21,Not_Canceled
INN20689,2,0,1,0,Not Selected,0,Room_Type 1,35,Online,0,0,0,99.0,0,2018-09-26,Canceled
INN20691,2,2,2,3,Meal Plan 1,0,Room_Type 2,110,Online,0,0,0,155.72,2,2018-12-16,Not_Canceled
INN20693,2,0,2,4,Meal Plan 1,0,Room_Type 1,260,Online,0,0,0,100.3,2,2018-10-07,Canceled
INN20695,3,0,1,2,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,157.25,3,2018-11-07,Not_Canceled
INN20697,2,0,2,2,Meal Plan 2,0,Room_Type 1,40,Online,0,0,0,155.13,0,2018-12-31,Canceled
INN20701,2,2,1,4,Meal Plan 1,0,Room_Type 6,44,Online,0,0,0,208.62,0,2018-10-17,Canceled
INN20704,1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,102.6,2,2018-10-13,Not_Canceled
INN20705,2,0,2,0,Not Selected,0,Room_Type 1,71,Online,0,0,0,120.15,0,2018-11-06,Not_Canceled
INN20706,2,0,1,3,Meal Plan 1,0,Room_Type 4,281,Online,0,0,0,108.8,0,2018-10-03,Canceled
INN20710,2,0,0,3,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,136.67,2,2018-11-03,Not_Canceled
INN20714,3,0,0,3,Meal Plan 1,0,Room_Type 4,116,Online,0,0,0,135.0,2,2018-12-22,Not_Canceled
INN20718,2,0,2,2,Not Selected,0,Room_Type 1,52,Online,0,0,0,74.8,0,2018-12-04,Canceled
INN20719,3,0,1,2,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,93.67,0,2018-12-30,Not_Canceled
INN20722,3,0,0,3,Meal Plan 1,0,Room_Type 4,93,Online,0,0,0,122.4,1,2018-11-03,Not_Canceled
INN20724,1,0,1,0,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,86.4,0,2018-11-20,Canceled
INN20732,2,2,2,2,Meal Plan 2,0,Room_Type 6,26,Online,0,0,0,294.0,2,2018-10-01,Not_Canceled
INN20736,2,0,0,4,Not Selected,0,Room_Type 1,30,Online,0,0,0,83.8,1,2018-11-29,Not_Canceled
INN20741,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,Offline,0,0,0,81.0,0,2018-10-16,Not_Canceled
INN20751,2,0,1,2,Meal Plan 1,0,Room_Type 1,187,Online,0,0,0,78.41,0,2018-10-10,Canceled
INN20756,1,0,2,2,Meal Plan 1,0,Room_Type 1,209,Online,0,0,0,152.1,1,2018-11-06,Canceled
INN20758,1,0,2,5,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,74.8,2,2018-11-14,Canceled
INN20759,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,152.0,2,2018-10-05,Not_Canceled
INN20767,1,0,0,1,Not Selected,0,Room_Type 1,21,Online,0,0,0,88.0,1,2018-11-24,Not_Canceled
INN20772,2,0,1,2,Not Selected,0,Room_Type 1,40,Online,0,0,0,135.33,1,2018-11-07,Not_Canceled
INN20775,1,0,1,2,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,197.0,2,2018-11-07,Not_Canceled
INN20779,2,0,0,4,Meal Plan 1,0,Room_Type 1,228,Online,0,0,0,102.85,1,2018-10-05,Canceled
INN20780,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,98.0,0,2018-12-03,Canceled
INN20797,0,3,1,4,Meal Plan 2,0,Room_Type 1,197,Offline,0,0,0,43.8,0,2018-12-21,Not_Canceled
INN20798,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN20801,2,0,0,3,Meal Plan 1,0,Room_Type 1,48,Offline,0,0,0,75.0,0,2018-11-10,Not_Canceled
INN20806,2,3,0,5,Meal Plan 2,0,Room_Type 6,59,Online,0,0,0,196.35,2,2018-12-13,Not_Canceled
INN20817,2,0,2,1,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,104.4,2,2018-10-29,Not_Canceled
INN20821,1,0,1,2,Meal Plan 1,0,Room_Type 5,255,Corporate,0,0,0,106.0,0,2018-11-07,Canceled
INN20829,1,0,0,1,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,159.0,1,2018-09-23,Canceled
INN20839,2,0,1,4,Meal Plan 1,0,Room_Type 1,269,Online,0,0,0,102.51,0,2018-10-10,Canceled
INN20840,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,Offline,1,0,1,75.0,1,2018-11-22,Not_Canceled
INN20843,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,170.0,0,2018-09-29,Not_Canceled
INN20846,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,Offline,0,0,0,52.0,0,2018-11-18,Canceled
INN20849,2,0,0,1,Meal Plan 1,0,Room_Type 1,207,Online,0,0,0,108.9,3,2018-10-04,Not_Canceled
INN20859,2,1,0,2,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,109.8,0,2018-11-04,Canceled
INN20860,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,Online,0,0,0,121.27,1,2018-10-07,Not_Canceled
INN20863,3,0,2,1,Meal Plan 1,0,Room_Type 1,46,Online,0,0,0,128.6,2,2018-11-19,Not_Canceled
INN20865,2,2,1,1,Meal Plan 1,0,Room_Type 6,8,Online,0,0,0,259.0,0,2018-09-24,Canceled
INN20871,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,80.0,0,2018-09-30,Not_Canceled
INN20872,2,0,0,4,Not Selected,0,Room_Type 1,6,Online,0,0,0,104.2,1,2018-12-28,Not_Canceled
INN20875,2,1,1,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,125.0,2,2018-11-14,Not_Canceled
INN20877,2,0,2,3,Meal Plan 1,0,Room_Type 1,246,Online,0,0,0,114.75,1,2018-10-13,Canceled
INN20882,3,0,1,2,Meal Plan 1,0,Room_Type 4,283,Online,0,0,0,110.7,2,2018-12-23,Not_Canceled
INN20883,2,0,0,4,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,88.4,1,2018-12-14,Not_Canceled
INN20885,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Corporate,0,0,0,79.0,0,2018-11-29,Not_Canceled
INN20889,2,0,0,3,Meal Plan 1,0,Room_Type 1,314,Offline,0,0,0,75.0,0,2018-10-12,Canceled
INN20893,2,1,0,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,136.89,1,2018-09-27,Canceled
INN20897,2,0,1,0,Meal Plan 1,1,Room_Type 1,55,Online,0,0,0,102.6,2,2018-11-13,Not_Canceled
INN20898,2,0,0,3,Meal Plan 1,0,Room_Type 5,166,Offline,0,0,0,130.0,0,2018-11-01,Canceled
