index,booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status,datetime,season 
16433,INN16434,2,0,0,2,Not Selected,False,Room_Type 1,54,Online,False,0,0,79.2,0,2018-11-11,Canceled,2018-11-11,low
16434,INN16435,1,0,0,2,Meal Plan 1,False,Room_Type 1,13,Online,False,0,0,73.15,1,2018-11-16,Not_Canceled,2018-11-16,low
16435,INN16436,2,0,0,3,Meal Plan 1,False,Room_Type 1,27,Online,False,0,0,141.0,0,2018-05-10,Canceled,2018-05-10,high
16436,INN16437,2,0,1,2,Meal Plan 1,False,Room_Type 1,279,Offline,False,0,0,80.75,1,2018-10-10,Not_Canceled,2018-10-10,high
16437,INN16438,2,0,1,2,Meal Plan 1,False,Room_Type 4,50,Offline,False,0,0,60.0,0,2017-11-13,Not_Canceled,2017-11-13,low
16438,INN16439,2,0,2,5,Meal Plan 1,False,Room_Type 1,21,Online,False,0,0,90.1,1,2018-12-06,Not_Canceled,2018-12-06,high
16439,INN16440,2,1,0,2,Meal Plan 1,False,Room_Type 1,33,Online,False,0,0,125.1,2,2018-05-24,Not_Canceled,2018-05-24,high
16440,INN16441,1,0,1,2,Meal Plan 1,False,Room_Type 5,157,Corporate,False,0,0,106.0,0,2018-08-01,Canceled,2018-08-01,low
16441,INN16442,2,0,0,1,Meal Plan 2,False,Room_Type 1,72,Offline,False,0,0,108.0,0,2017-09-18,Not_Canceled,2017-09-18,low
16442,INN16443,2,0,0,2,Meal Plan 1,False,Room_Type 1,5,Corporate,False,0,0,110.0,1,2018-05-24,Not_Canceled,2018-05-24,low
16443,INN16444,2,0,0,2,Not Selected,False,Room_Type 1,26,Online,False,0,0,77.0,1,2018-02-05,Not_Canceled,2018-02-05,low
16444,INN16445,2,1,1,3,Meal Plan 1,False,Room_Type 1,17,Online,False,0,0,152.1,1,2018-12-29,Not_Canceled,2018-12-29,low
16445,INN16446,1,0,0,3,Meal Plan 1,True,Room_Type 1,4,Corporate,True,0,2,69.0,1,2018-03-15,Not_Canceled,2018-03-15,low
16447,INN16448,3,0,2,6,Meal Plan 1,False,Room_Type 1,210,Offline,False,0,0,96.9,2,2018-08-02,Not_Canceled,2018-08-02,low
16448,INN16449,2,0,0,4,Meal Plan 1,False,Room_Type 4,157,Online,False,0,0,120.7,2,2018-07-06,Canceled,2018-07-06,high
16449,INN16450,2,0,2,0,Meal Plan 1,False,Room_Type 4,3,Online,False,0,0,105.0,0,2018-02-21,Not_Canceled,2018-02-21,low
16450,INN16451,2,0,0,1,Meal Plan 1,False,Room_Type 1,65,Online,False,0,0,89.2,1,2017-10-16,Not_Canceled,2017-10-16,high
16451,INN16452,2,0,0,1,Meal Plan 1,False,Room_Type 1,1,Online,False,0,0,111.0,1,2018-06-14,Not_Canceled,2018-06-14,high
16453,INN16454,2,0,2,4,Meal Plan 1,False,Room_Type 4,76,Online,False,0,0,71.05,1,2018-10-30,Not_Canceled,2018-10-30,low
16454,INN16455,2,0,0,2,Meal Plan 2,False,Room_Type 1,102,Offline,False,0,0,109.0,0,2017-10-16,Not_Canceled,2017-10-16,low
16455,INN16456,1,0,0,2,Not Selected,False,Room_Type 1,6,Online,False,0,0,79.2,0,2018-12-06,Not_Canceled,2018-12-06,high
16456,INN16457,1,0,1,3,Meal Plan 1,False,Room_Type 1,118,Offline,False,0,0,110.0,0,2018-06-06,Not_Canceled,2018-06-06,low
16457,INN16458,2,0,2,2,Meal Plan 2,False,Room_Type 1,15,Online,False,0,0,92.94,2,2018-11-13,Not_Canceled,2018-11-13,low
16458,INN16459,2,0,0,2,Meal Plan 2,False,Room_Type 4,80,Offline,False,0,0,136.0,0,2017-10-09,Not_Canceled,2017-10-09,high
16461,INN16462,2,0,2,1,Meal Plan 2,False,Room_Type 1,96,Offline,False,0,0,94.5,0,2017-07-11,Canceled,2017-07-11,low
16465,INN16466,2,1,0,4,Meal Plan 1,False,Room_Type 1,1,Online,False,0,0,119.0,1,2018-03-01,Not_Canceled,2018-03-01,low
16466,INN16467,2,0,0,1,Not Selected,False,Room_Type 1,1,Online,False,0,0,78.0,2,2018-12-14,Not_Canceled,2018-12-14,high
16467,INN16468,2,0,0,2,Meal Plan 1,False,Room_Type 1,3,Online,False,0,0,169.0,1,2018-08-26,Not_Canceled,2018-08-26,high
16468,INN16469,3,0,0,1,Meal Plan 1,False,Room_Type 4,58,Online,False,0,0,138.6,2,2018-12-24,Not_Canceled,2018-12-24,low
16469,INN16470,2,0,0,1,Meal Plan 1,False,Room_Type 1,105,Offline,False,0,0,75.0,0,2018-04-06,Canceled,2018-04-06,high
16470,INN16471,2,0,1,0,Not Selected,False,Room_Type 1,10,Online,False,0,0,97.0,0,2018-03-13,Canceled,2018-03-13,low
16471,INN16472,2,0,2,3,Meal Plan 1,False,Room_Type 1,80,Online,False,0,0,107.1,0,2018-06-26,Not_Canceled,2018-06-26,low
16472,INN16473,2,0,0,3,Meal Plan 1,False,Room_Type 4,1,Online,False,0,0,197.0,1,2017-12-30,Not_Canceled,2017-12-30,high
16473,INN16474,2,0,2,0,Not Selected,False,Room_Type 1,0,Online,False,0,0,130.0,0,2018-10-16,Not_Canceled,2018-10-16,low
16474,INN16475,2,0,0,1,Meal Plan 2,False,Room_Type 1,55,Offline,False,0,0,104.0,0,2018-04-06,Not_Canceled,2018-04-06,low
16475,INN16476,2,0,0,2,Meal Plan 1,False,Room_Type 4,74,Online,False,0,0,132.3,0,2018-10-21,Canceled,2018-10-21,low
16476,INN16477,2,0,0,3,Meal Plan 1,False,Room_Type 1,8,Online,False,0,0,111.35,1,2018-05-31,Not_Canceled,2018-05-31,high
16477,INN16478,1,0,0,1,Not Selected,False,Room_Type 1,69,Online,False,0,0,57.52,1,2018-10-28,Not_Canceled,2018-10-28,low
16478,INN16479,2,0,2,2,Meal Plan 1,False,Room_Type 4,2,Online,False,0,0,79.6,0,2018-01-03,Not_Canceled,2018-01-03,low
16479,INN16480,2,0,1,2,Meal Plan 1,False,Room_Type 1,23,Offline,False,0,0,85.0,1,2018-08-12,Not_Canceled,2018-08-12,low
16480,INN16481,2,0,0,2,Meal Plan 1,False,Room_Type 1,80,Online,False,0,0,126.9,2,2018-05-13,Not_Canceled,2018-05-13,high
16482,INN16483,2,0,1,2,Meal Plan 1,False,Room_Type 4,62,Online,False,0,0,132.3,3,2018-10-14,Not_Canceled,2018-10-14,high
16484,INN16485,1,0,1,2,Meal Plan 1,False,Room_Type 1,118,Offline,False,0,0,110.0,0,2018-06-06,Not_Canceled,2018-06-06,low
16485,INN16486,2,0,0,2,Meal Plan 1,False,Room_Type 1,239,Online,False,0,0,96.3,1,2018-10-28,Canceled,2018-10-28,high
16486,INN16487,2,0,0,2,Meal Plan 2,False,Room_Type 1,39,Offline,False,0,0,109.0,0,2017-08-14,Not_Canceled,2017-08-14,low
16487,INN16488,2,0,0,4,Meal Plan 1,False,Room_Type 1,29,Online,False,0,0,73.21,0,2017-10-13,Not_Canceled,2017-10-13,low
16488,INN16489,2,0,0,3,Meal Plan 2,False,Room_Type 1,88,Offline,False,0,0,117.0,1,2018-05-03,Not_Canceled,2018-05-03,high
16489,INN16490,2,0,0,1,Meal Plan 1,False,Room_Type 1,42,Online,False,0,0,93.6,0,2018-03-22,Not_Canceled,2018-03-22,low
16490,INN16491,2,0,0,3,Meal Plan 1,False,Room_Type 1,42,Offline,False,0,0,72.76,0,2018-04-26,Not_Canceled,2018-04-26,high
16491,INN16492,2,0,1,3,Meal Plan 1,False,Room_Type 1,42,Online,False,0,0,118.16,0,2018-03-24,Not_Canceled,2018-03-24,low
16492,INN16493,1,0,2,4,Meal Plan 1,False,Room_Type 1,245,Offline,False,0,0,110.0,0,2018-07-06,Canceled,2018-07-06,low
16493,INN16494,2,0,0,5,Meal Plan 1,False,Room_Type 1,46,Offline,False,0,0,75.0,1,2018-03-29,Not_Canceled,2018-03-29,low
16494,INN16495,1,0,0,1,Meal Plan 1,False,Room_Type 1,12,Corporate,True,0,1,79.0,1,2018-12-21,Not_Canceled,2018-12-21,low
16495,INN16496,1,0,0,2,Meal Plan 1,False,Room_Type 1,32,Offline,False,0,0,73.0,0,2017-11-20,Not_Canceled,2017-11-20,high
16496,INN16497,2,0,0,3,Meal Plan 1,False,Room_Type 1,5,Online,False,0,0,133.0,0,2018-03-23,Not_Canceled,2018-03-23,low
16497,INN16498,2,0,1,3,Meal Plan 2,False,Room_Type 1,136,Online,False,0,0,123.25,0,2018-06-30,Not_Canceled,2018-06-30,low
16498,INN16499,2,0,1,2,Meal Plan 1,False,Room_Type 1,78,Online,False,0,0,69.53,1,2018-04-04,Not_Canceled,2018-04-04,high
16499,INN16500,2,0,0,3,Meal Plan 1,False,Room_Type 1,44,Offline,False,0,0,75.0,0,2018-02-17,Not_Canceled,2018-02-17,low
16500,INN16501,2,0,2,1,Meal Plan 1,False,Room_Type 1,108,Online,False,0,0,98.25,0,2017-09-19,Canceled,2017-09-19,low
16501,INN16502,2,0,0,3,Meal Plan 1,False,Room_Type 1,28,Online,False,0,0,84.0,0,2017-09-15,Not_Canceled,2017-09-15,low
16502,INN16503,2,0,1,0,Meal Plan 1,False,Room_Type 1,185,Online,False,0,0,66.13,0,2017-07-06,Canceled,2017-07-06,low
16503,INN16504,2,1,1,2,Not Selected,False,Room_Type 1,31,Online,False,0,0,53.19,1,2018-03-04,Not_Canceled,2018-03-04,low
16504,INN16505,1,0,2,0,Meal Plan 1,False,Room_Type 1,6,Online,False,0,0,103.0,0,2018-03-13,Canceled,2018-03-13,low
16505,INN16506,3,0,0,4,Meal Plan 1,False,Room_Type 4,89,Online,False,0,0,169.58,1,2018-06-14,Canceled,2018-06-14,low
16506,INN16507,1,1,2,0,Meal Plan 1,True,Room_Type 1,66,Online,False,0,0,130.5,2,2018-07-24,Not_Canceled,2018-07-24,low
16507,INN16508,2,0,1,0,Not Selected,False,Room_Type 1,0,Online,False,0,0,62.73,0,2018-05-16,Not_Canceled,2018-05-16,low
16508,INN16509,1,0,0,1,Meal Plan 1,False,Room_Type 4,64,Online,False,0,0,149.4,0,2018-09-16,Canceled,2018-09-16,low
16510,INN16511,2,0,2,1,Meal Plan 1,False,Room_Type 1,53,Offline,False,0,0,85.5,0,2018-09-17,Not_Canceled,2018-09-17,low
16511,INN16512,2,0,0,1,Meal Plan 1,False,Room_Type 1,105,Offline,False,0,0,75.0,0,2018-04-06,Canceled,2018-04-06,high
16512,INN16513,2,0,1,0,Meal Plan 1,True,Room_Type 1,95,Online,False,0,0,99.9,1,2018-10-31,Not_Canceled,2018-10-31,low
16513,INN16514,1,0,1,0,Meal Plan 1,False,Room_Type 1,12,Offline,False,0,0,85.0,1,2018-09-11,Not_Canceled,2018-09-11,low
16514,INN16515,2,1,1,2,Meal Plan 1,False,Room_Type 1,147,Offline,False,0,0,84.58,1,2018-07-22,Not_Canceled,2018-07-22,high
16515,INN16516,2,0,1,2,Meal Plan 1,False,Room_Type 1,94,Online,False,0,0,118.8,0,2018-10-07,Canceled,2018-10-07,low
16516,INN16517,2,0,1,5,Meal Plan 1,False,Room_Type 1,124,Offline,False,0,0,48.33,1,2018-03-15,Not_Canceled,2018-03-15,high
16518,INN16519,2,0,1,5,Meal Plan 1,False,Room_Type 4,150,Online,False,0,0,121.83,2,2018-06-14,Not_Canceled,2018-06-14,low
16519,INN16520,2,0,2,3,Meal Plan 1,False,Room_Type 1,64,Offline,False,0,0,46.4,0,2018-03-12,Not_Canceled,2018-03-12,low
16520,INN16521,1,0,2,1,Meal Plan 1,False,Room_Type 1,93,Offline,False,0,0,115.0,0,2018-10-15,Canceled,2018-10-15,low
16521,INN16522,2,0,2,3,Not Selected,False,Room_Type 1,71,Online,False,0,0,84.15,0,2018-04-23,Not_Canceled,2018-04-23,high
16523,INN16524,2,0,0,2,Meal Plan 2,False,Room_Type 1,74,Offline,False,0,0,101.5,0,2017-09-18,Not_Canceled,2017-09-18,high
16524,INN16525,1,0,0,2,Meal Plan 1,False,Room_Type 1,2,Offline,False,0,0,72.1,0,2018-02-26,Not_Canceled,2018-02-26,low
16525,INN16526,1,0,0,1,Meal Plan 1,False,Room_Type 1,1,Online,False,0,0,0.0,0,2018-03-02,Not_Canceled,2018-03-02,low
16526,INN16527,2,0,2,5,Meal Plan 2,False,Room_Type 1,14,Offline,False,0,0,116.0,0,2018-08-08,Canceled,2018-08-08,high
16527,INN16528,2,0,0,2,Meal Plan 1,False,Room_Type 1,70,Offline,False,0,0,100.0,0,2018-06-03,Not_Canceled,2018-06-03,high
16528,INN16529,2,2,0,1,Meal Plan 1,False,Room_Type 6,0,Online,False,0,0,174.0,1,2017-08-22,Not_Canceled,2017-08-22,high
16529,INN16530,1,0,2,3,Meal Plan 1,False,Room_Type 4,2,Online,False,0,0,90.09,0,2017-11-01,Not_Canceled,2017-11-01,low
16531,INN16532,2,0,1,3,Meal Plan 1,False,Room_Type 1,43,Online,False,0,0,81.9,1,2018-03-14,Not_Canceled,2018-03-14,low
16532,INN16533,2,1,1,1,Meal Plan 1,False,Room_Type 1,43,Online,False,0,0,125.53,1,2018-04-30,Not_Canceled,2018-04-30,high
16533,INN16534,2,2,2,4,Meal Plan 1,False,Room_Type 6,116,Online,False,0,0,190.8,0,2018-10-15,Canceled,2018-10-15,low
16534,INN16535,2,0,1,2,Meal Plan 1,False,Room_Type 1,280,Offline,False,0,0,110.0,0,2018-09-19,Canceled,2018-09-19,high
16535,INN16536,2,0,0,2,Meal Plan 1,False,Room_Type 4,2,Online,False,0,0,87.3,0,2018-01-15,Not_Canceled,2018-01-15,low
16536,INN16537,1,0,0,2,Meal Plan 1,False,Room_Type 4,5,Online,False,0,0,131.0,0,2018-04-21,Canceled,2018-04-21,low
16537,INN16538,2,0,0,3,Meal Plan 1,False,Room_Type 1,61,Online,False,0,0,93.6,1,2018-12-08,Not_Canceled,2018-12-08,low
16538,INN16539,1,0,0,3,Meal Plan 1,False,Room_Type 1,37,Offline,False,0,0,95.0,0,2018-10-13,Not_Canceled,2018-10-13,low
16539,INN16540,2,0,0,1,Not Selected,False,Room_Type 1,207,Online,False,0,0,98.1,0,2018-10-04,Canceled,2018-10-04,low
16540,INN16541,2,0,1,2,Meal Plan 1,False,Room_Type 1,66,Offline,False,0,0,75.0,0,2017-10-09,Canceled,2017-10-09,high
16541,INN16542,2,0,2,4,Meal Plan 1,False,Room_Type 1,130,Online,False,0,0,114.3,1,2018-08-11,Not_Canceled,2018-08-11,high
16542,INN16543,1,0,0,3,Meal Plan 1,False,Room_Type 1,151,Offline,False,0,0,71.0,0,2018-01-19,Not_Canceled,2018-01-19,high
16544,INN16545,2,0,1,2,Not Selected,False,Room_Type 1,75,Online,False,0,0,85.5,1,2018-04-11,Canceled,2018-04-11,high
16545,INN16546,2,0,1,5,Meal Plan 2,False,Room_Type 1,94,Offline,False,0,0,110.75,1,2018-03-28,Not_Canceled,2018-03-28,high
16546,INN16547,2,0,0,2,Meal Plan 1,False,Room_Type 1,9,Online,False,0,0,109.0,1,2018-03-16,Not_Canceled,2018-03-16,low
16547,INN16548,2,0,0,3,Meal Plan 1,False,Room_Type 1,103,Offline,False,0,0,80.0,0,2018-05-04,Not_Canceled,2018-05-04,high
16548,INN16549,2,0,2,1,Meal Plan 1,False,Room_Type 4,131,Online,False,0,0,132.3,0,2018-10-15,Canceled,2018-10-15,low
16549,INN16550,3,0,1,0,Meal Plan 1,False,Room_Type 4,21,Online,False,0,0,157.0,0,2018-05-16,Canceled,2018-05-16,high
16550,INN16551,1,0,0,3,Meal Plan 1,False,Room_Type 1,19,Offline,True,1,0,80.0,0,2017-10-06,Not_Canceled,2017-10-06,low
16552,INN16553,2,0,1,1,Meal Plan 2,False,Room_Type 1,247,Offline,False,0,0,115.0,1,2018-06-06,Canceled,2018-06-06,low
16553,INN16554,2,0,1,1,Meal Plan 1,False,Room_Type 1,1,Offline,False,0,0,12.0,1,2017-10-10,Not_Canceled,2017-10-10,low
16555,INN16556,2,0,0,1,Meal Plan 1,True,Room_Type 1,92,Online,False,0,0,105.3,1,2018-04-28,Not_Canceled,2018-04-28,high
16556,INN16557,2,0,0,5,Meal Plan 1,True,Room_Type 1,213,Online,False,0,0,108.95,1,2018-08-02,Canceled,2018-08-02,low
16557,INN16558,2,0,2,4,Not Selected,False,Room_Type 1,160,Online,False,0,0,76.27,0,2018-11-13,Canceled,2018-11-13,low
16558,INN16559,2,0,0,3,Meal Plan 1,False,Room_Type 1,121,Offline,False,0,0,80.75,0,2018-05-26,Not_Canceled,2018-05-26,low
16559,INN16560,2,0,0,3,Meal Plan 1,False,Room_Type 1,38,Online,False,0,0,117.9,2,2018-06-30,Not_Canceled,2018-06-30,high
16560,INN16561,3,0,0,1,Meal Plan 1,False,Room_Type 4,1,Online,False,0,0,127.0,0,2018-02-26,Not_Canceled,2018-02-26,low
16561,INN16562,1,0,0,4,Meal Plan 1,False,Room_Type 1,270,Offline,False,0,0,70.0,0,2018-04-20,Not_Canceled,2018-04-20,low
16562,INN16563,2,0,1,3,Not Selected,False,Room_Type 1,4,Online,False,0,0,108.99,1,2018-09-15,Not_Canceled,2018-09-15,low
16564,INN16565,2,0,0,1,Meal Plan 1,False,Room_Type 1,28,Online,False,0,0,87.0,1,2017-12-17,Not_Canceled,2017-12-17,low
16565,INN16566,2,0,2,0,Meal Plan 1,False,Room_Type 1,228,Online,False,0,0,106.2,1,2018-05-22,Canceled,2018-05-22,low
16566,INN16567,3,0,1,3,Meal Plan 1,False,Room_Type 4,49,Online,False,0,0,158.4,0,2018-10-10,Not_Canceled,2018-10-10,low
16568,INN16569,2,1,1,1,Meal Plan 1,False,Room_Type 1,3,Online,False,0,0,102.8,2,2018-04-23,Not_Canceled,2018-04-23,low
16570,INN16571,2,0,0,2,Not Selected,False,Room_Type 1,79,Online,False,0,0,116.1,1,2018-05-24,Not_Canceled,2018-05-24,high
16571,INN16572,1,0,0,1,Meal Plan 1,False,Room_Type 1,23,Corporate,False,0,0,65.0,0,2017-10-15,Not_Canceled,2017-10-15,low
16572,INN16573,2,0,2,2,Meal Plan 1,False,Room_Type 1,32,Online,False,0,0,86.15,1,2018-02-19,Not_Canceled,2018-02-19,low
16573,INN16574,2,0,1,2,Not Selected,True,Room_Type 1,0,Online,False,0,0,144.67,1,2018-07-08,Not_Canceled,2018-07-08,high
16574,INN16575,2,0,0,2,Meal Plan 1,False,Room_Type 4,6,Online,False,0,0,108.0,0,2018-02-05,Not_Canceled,2018-02-05,low
16575,INN16576,2,0,0,1,Not Selected,False,Room_Type 1,2,Offline,False,0,0,75.0,0,2018-06-30,Not_Canceled,2018-06-30,high
16577,INN16578,2,0,1,2,Meal Plan 1,False,Room_Type 1,64,Online,False,0,0,81.08,1,2018-07-18,Not_Canceled,2018-07-18,low
16578,INN16579,2,0,0,2,Meal Plan 1,False,Room_Type 1,66,Offline,False,0,0,58.0,1,2018-02-11,Not_Canceled,2018-02-11,low
16580,INN16581,2,0,2,5,Meal Plan 1,False,Room_Type 1,95,Offline,False,0,0,87.04,0,2018-04-23,Not_Canceled,2018-04-23,high
16581,INN16582,2,0,1,1,Not Selected,False,Room_Type 1,22,Online,False,0,0,129.0,0,2018-03-21,Canceled,2018-03-21,low
16582,INN16583,1,0,1,4,Meal Plan 1,False,Room_Type 1,191,Online,False,0,0,86.75,0,2018-07-25,Canceled,2018-07-25,low
16583,INN16584,2,0,0,1,Not Selected,False,Room_Type 1,47,Online,False,0,0,67.5,1,2017-12-24,Not_Canceled,2017-12-24,low
16584,INN16585,2,0,2,3,Meal Plan 2,False,Room_Type 4,16,Online,False,0,0,148.0,1,2018-02-27,Not_Canceled,2018-02-27,low
16585,INN16586,2,0,0,1,Not Selected,True,Room_Type 1,92,Online,False,0,0,117.0,2,2018-10-06,Not_Canceled,2018-10-06,low
16586,INN16587,3,0,2,3,Meal Plan 1,False,Room_Type 1,153,Offline,False,0,0,96.9,1,2018-07-03,Not_Canceled,2018-07-03,high
16587,INN16588,3,0,1,1,Meal Plan 1,True,Room_Type 4,15,Online,False,0,0,187.0,2,2018-07-04,Not_Canceled,2018-07-04,high
16588,INN16589,2,0,0,2,Meal Plan 1,False,Room_Type 4,40,Online,False,0,0,139.5,0,2018-10-05,Canceled,2018-10-05,low
16589,INN16590,2,0,2,1,Meal Plan 1,False,Room_Type 1,68,Online,False,0,0,96.6,1,2018-10-30,Not_Canceled,2018-10-30,low
16590,INN16591,2,0,0,2,Meal Plan 2,False,Room_Type 1,39,Offline,False,0,0,101.5,0,2017-08-14,Not_Canceled,2017-08-14,low
16592,INN16593,2,0,0,2,Meal Plan 1,False,Room_Type 1,28,Corporate,False,0,0,100.0,0,2018-05-19,Not_Canceled,2018-05-19,high
16593,INN16594,2,0,1,2,Meal Plan 1,False,Room_Type 4,95,Online,False,0,0,68.2,0,2018-04-11,Not_Canceled,2018-04-11,high
16594,INN16595,1,0,0,2,Meal Plan 1,False,Room_Type 1,164,Offline,False,0,0,100.0,0,2017-10-02,Not_Canceled,2017-10-02,low
16595,INN16596,2,0,2,0,Meal Plan 2,False,Room_Type 1,275,Offline,False,0,0,110.0,0,2018-04-17,Canceled,2018-04-17,low
16596,INN16597,1,0,0,2,Meal Plan 2,False,Room_Type 1,102,Offline,False,0,0,87.0,0,2017-10-16,Not_Canceled,2017-10-16,low
16597,INN16598,2,0,1,4,Meal Plan 1,False,Room_Type 4,56,Online,False,0,0,139.5,0,2018-10-17,Canceled,2018-10-17,high
16598,INN16599,2,0,2,1,Meal Plan 1,False,Room_Type 1,69,Online,False,0,0,98.25,2,2017-10-25,Not_Canceled,2017-10-25,low
16600,INN16601,2,1,0,3,Meal Plan 1,False,Room_Type 1,81,Online,False,0,0,143.1,2,2018-05-12,Not_Canceled,2018-05-12,high
16601,INN16602,2,0,0,2,Meal Plan 1,False,Room_Type 2,181,Online,False,0,0,76.5,2,2017-08-06,Canceled,2017-08-06,low
16602,INN16603,2,0,2,6,Meal Plan 1,False,Room_Type 1,57,Online,False,0,0,76.2,0,2017-12-26,Not_Canceled,2017-12-26,low
16603,INN16604,3,0,1,1,Meal Plan 1,False,Room_Type 4,34,Online,False,0,0,159.3,0,2018-04-30,Canceled,2018-04-30,high
16604,INN16605,2,0,2,2,Not Selected,False,Room_Type 1,72,Online,False,0,0,79.65,0,2018-10-30,Canceled,2018-10-30,low
16605,INN16606,1,0,2,4,Meal Plan 1,False,Room_Type 1,69,Offline,False,0,0,120.0,0,2018-06-12,Canceled,2018-06-12,high
16606,INN16607,2,0,0,2,Meal Plan 1,False,Room_Type 4,67,Online,False,0,0,123.3,1,2018-07-20,Not_Canceled,2018-07-20,low
16607,INN16608,2,0,0,2,Meal Plan 2,False,Room_Type 1,102,Offline,False,0,0,101.5,0,2017-10-16,Canceled,2017-10-16,low
16608,INN16609,2,0,0,1,Not Selected,False,Room_Type 1,71,Online,False,0,0,79.2,1,2018-12-08,Not_Canceled,2018-12-08,low
16609,INN16610,1,0,2,1,Meal Plan 1,False,Room_Type 1,1,Offline,False,0,0,60.0,0,2018-02-28,Canceled,2018-02-28,low
16610,INN16611,1,0,0,3,Meal Plan 1,False,Room_Type 1,214,Online,False,0,0,90.9,0,2018-08-16,Canceled,2018-08-16,low
16611,INN16612,2,0,0,2,Meal Plan 1,False,Room_Type 1,17,Corporate,False,0,0,80.0,1,2018-03-17,Not_Canceled,2018-03-17,low
16612,INN16613,1,0,0,2,Meal Plan 1,False,Room_Type 1,164,Offline,False,0,0,100.0,0,2017-10-02,Not_Canceled,2017-10-02,low
16613,INN16614,2,0,0,3,Meal Plan 1,False,Room_Type 1,148,Offline,False,0,0,130.0,0,2018-09-14,Canceled,2018-09-14,low
16614,INN16615,2,0,2,4,Meal Plan 1,False,Room_Type 1,222,Online,False,0,0,100.58,1,2018-08-28,Canceled,2018-08-28,low
16615,INN16616,2,0,1,0,Meal Plan 1,False,Room_Type 1,13,Offline,False,0,0,85.0,1,2018-03-20,Not_Canceled,2018-03-20,low
16616,INN16617,2,0,1,4,Meal Plan 1,False,Room_Type 4,144,Online,False,0,0,92.55,0,2018-05-25,Not_Canceled,2018-05-25,low
16617,INN16618,2,0,0,2,Not Selected,False,Room_Type 1,12,Online,False,0,0,75.0,0,2018-01-22,Not_Canceled,2018-01-22,low
16619,INN16620,2,0,1,3,Meal Plan 1,False,Room_Type 1,146,Online,False,0,0,91.98,0,2018-06-20,Not_Canceled,2018-06-20,low
16620,INN16621,3,0,0,3,Meal Plan 1,False,Room_Type 4,113,Online,False,0,0,137.7,2,2018-07-12,Not_Canceled,2018-07-12,low
16621,INN16622,2,0,0,1,Meal Plan 1,False,Room_Type 1,8,Online,False,0,0,91.0,1,2018-06-23,Not_Canceled,2018-06-23,high
16622,INN16623,1,0,2,4,Meal Plan 1,False,Room_Type 1,106,Corporate,False,0,0,79.0,0,2018-11-06,Canceled,2018-11-06,low
16623,INN16624,1,0,1,0,Meal Plan 1,False,Room_Type 1,4,Online,False,0,0,82.0,0,2018-01-10,Not_Canceled,2018-01-10,low
16624,INN16625,2,0,0,2,Meal Plan 1,False,Room_Type 1,52,Offline,False,0,0,140.0,0,2018-05-20,Not_Canceled,2018-05-20,high
16625,INN16626,2,0,0,1,Meal Plan 1,False,Room_Type 1,105,Offline,False,0,0,75.0,0,2018-04-06,Canceled,2018-04-06,high
16626,INN16627,2,0,1,2,Meal Plan 1,False,Room_Type 1,43,Online,False,0,0,126.9,0,2018-05-09,Canceled,2018-05-09,high
16627,INN16628,2,0,1,2,Meal Plan 1,False,Room_Type 1,92,Online,False,0,0,80.3,1,2018-03-07,Not_Canceled,2018-03-07,high
16628,INN16629,2,0,0,1,Meal Plan 2,False,Room_Type 1,221,Offline,False,0,0,96.0,1,2018-08-12,Not_Canceled,2018-08-12,low
16629,INN16630,2,0,1,2,Meal Plan 1,False,Room_Type 1,88,Offline,False,0,0,60.0,1,2018-03-04,Not_Canceled,2018-03-04,low
16630,INN16631,1,0,0,1,Meal Plan 1,True,Room_Type 1,1,Corporate,True,2,5,67.0,0,2018-06-01,Not_Canceled,2018-06-01,high
16631,INN16632,2,0,0,1,Not Selected,False,Room_Type 1,2,Online,False,0,0,127.0,0,2018-06-28,Not_Canceled,2018-06-28,high
16632,INN16633,2,0,1,3,Meal Plan 1,False,Room_Type 1,50,Offline,False,0,0,87.84,0,2018-08-29,Not_Canceled,2018-08-29,low
16633,INN16634,2,0,0,3,Meal Plan 1,False,Room_Type 1,16,Online,False,0,0,93.0,0,2018-02-18,Not_Canceled,2018-02-18,low
16636,INN16637,2,0,2,2,Not Selected,False,Room_Type 1,12,Online,False,0,0,77.0,0,2018-01-15,Not_Canceled,2018-01-15,low
16637,INN16638,1,0,0,2,Meal Plan 1,False,Room_Type 4,86,Online,False,0,0,104.4,2,2018-10-26,Not_Canceled,2018-10-26,low
16638,INN16639,2,0,0,1,Meal Plan 1,False,Room_Type 1,11,Online,False,0,0,75.0,1,2017-08-07,Not_Canceled,2017-08-07,high
16639,INN16640,1,0,2,2,Meal Plan 1,False,Room_Type 1,104,Online,False,0,0,76.5,0,2018-04-15,Canceled,2018-04-15,high
16640,INN16641,1,0,2,1,Meal Plan 1,False,Room_Type 1,16,Corporate,False,0,0,95.0,0,2018-10-02,Not_Canceled,2018-10-02,low
16641,INN16642,1,0,5,10,Meal Plan 1,False,Room_Type 1,14,Online,False,0,0,75.47,0,2018-01-18,Not_Canceled,2018-01-18,low
16642,INN16643,1,0,0,1,Meal Plan 1,False,Room_Type 4,0,Online,False,0,0,0.0,0,2018-02-03,Not_Canceled,2018-02-03,low
